Page ID,Page name,Disclaimer,Amount spent (FJD),Number of ads in Library
104472569007659,Pacific Regional Education Framework,These ads ran without a disclaimer,≤100,1
101082842736363,The world of reader,These ads ran without a disclaimer,≤100,2
