Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,13389,22
102639461303190,Fair Pay For All,Fair Pay For All,8391,199
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),4343,122
9250349228,Greenpeace UK,Greenpeace UK,2774,151
7715002593,UNICEF UK,Unicef UK,2480,8
201125756607898,Love Food Hate Waste - Community,Love Food Hate Waste,2349,93
311627208673,WWF UK,WWF UK,2247,55
10677003998,Shelter,Shelter,2100,534
355991264476077,EE,EE,1974,5
10499876484,Compassion in World Farming,Compassion in World Farming,1892,138
799576543492660,The Week Junior,The Week Junior,1644,39
13047522725,Crimestoppers,Crimestoppers,1604,131
6233536938,War Child UK,War Child UK,1589,44
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1557,48
514212165305248,Leigh Day,Leigh Day,1437,90
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1298,1
268801635305,Breast Cancer Now,Breast Cancer Now,1158,14
35671512696,World Animal Protection UK,World Animal Protection UK,1123,69
483680375497477,Shell Energy,Shell Energy Retail Limited,1093,20
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1053,9
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1004,10
353224381469808,ifaw,IFAW,976,35
117476785190,Save the Children UK,Save the Children UK,976,20
208573062515662,Freedom from Torture,Freedom from Torture,911,125
158077247591710,Refuge,Refuge,906,77
10114144851,NSPCC,NSPCC,906,18
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),831,53
260012884055691,Metropolitan Police Service,Metropolitan Police Service,807,46
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),761,32
200006375787,38 Degrees,38 Degrees,758,13
177855115588808,The Week UK,The Week UK,709,33
19895907944,CAFOD,CAFOD,701,60
18044497940,Plan International UK,Plan International UK,697,64
165099760197787,Welsh Government,Welsh Government,673,343
7527864602,WaterAid UK,WaterAid UK,668,32
1613092172114946,DWP Digital,Department for Work and Pensions,624,6
7624294394,Amnesty International UK,Amnesty International UK,555,30
18168505158,The Woodland Trust,Woodland Trust,555,45
121936349543,World Vision UK,World Vision UK,544,39
7043497714,Christian Aid,Christian Aid,522,16
88845925295,Fairtrade Foundation,Fairtrade Foundation,508,40
107310464728068,Britain Remade,BRM Futures Limited,506,23
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,498,23
841894835830532,Electoral Commission UK,Electoral Commission UK,483,11
97116898596,Sightsavers,Sightsavers,476,21
103662352102391,Family Debt Help,Ian Keith Parsons,476,8
108951391565231,Help to Heat,Huw John Llewellyn,476,14
248887561894779,Home Energy Scotland,Home Energy Scotland,470,10
21242962092,ClientEarth,ClientEarth,467,42
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,456,4
59367068326,The Ramblers,The Ramblers,454,9
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,446,7
2558329857727118,Families In Debt,Families in debt,413,2
25749647410,The Labour Party,The Labour Party,404,515
698773137204706,Give My View,Built-ID,381,14
192492137520412,HETAS,HETAS,369,2
195754307110390,Right To Life UK,Right To Life UK,368,4
220543443746,International Rescue Committee - UK,International Rescue Committee UK,354,26
1738524969810037,Mission India UK,Mission India UK,337,8
1160491283986885,Parent Club Scotland,Parent Club Scotland,322,11
490007667679401,Hugh James,Hugh James,315,5
210786739051667,Woodland Trust Cymru,Woodland Trust,314,8
159969930741814,The Wildlife Trusts,The Wildlife Trusts,307,5
101958682650112,ESG UK,Energy Saving Grants,307,75
112712550420527,Ekō UK,SumOfUs,300,1
21517406388,Trees for Cities,Trees for Cities,298,11
211614899544570,Long Live The Local,British Beer & Pub Association,293,35
111792865159219,Associate Dentist Claims,Maddison Clarke,293,16
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,290,11
39605200520,ActionAid UK,ActionAid UK,290,11
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,287,56
274651352565844,Oltco Ltd,Oltco Ltd,284,117
101255718164248,350 UK,350.org,277,15
1660600037490738,Guardian Labs,Guardian Labs,274,8
47612991154,Dignity in Dying,Dignity in Dying,255,7
175338329150218,Help For Heroes,Help for Heroes,253,67
102639461303190,Fair Pay For All,Maddison Clarke,245,29
249209468838241,Good Law Project,Good Law Project,241,32
8555757947,Tearfund,Tearfund,232,48
320344981331677,Net Zero Scotland,The Scottish Government,231,3
1046117708754519,Care4Calais,Care4Calais,227,40
313376249090900,The Humane League UK,The Humane League UK,218,41
404114017051274,The Proud Trust,The Proud Trust,215,4
97708339756,Action for Children,Action for Children,213,8
103835971750,Orbis UK,Orbis UK,212,33
143837658998810,WWT,Wildfowl and Wetlands Trust,208,8
121292038029801,The Passage Charity,The Passage,206,22
394936823930287,Age International,Age International,203,9
18366996074,War on Want,War on Want,194,19
241312696375349,National Education Union,National Education Union,184,2
603389616739829,Bite Back 2030,Bite Back 2030,183,4
547761111920012,Anglian Water - Love Every Drop,Anglian Water,183,10
8876787713,Mental Health Foundation,Mental Health Foundation,182,24
442816382865338,Social Security Scotland,Social Security Scotland,182,3
246872175166,Action Against Hunger UK,Action Against Hunger UK,177,44
13533633585,National Trust,National Trust,175,3
2047806148766050,Animal Equality UK,Animal Equality UK,160,1
11055104471,ONE,ONE Against Poverty (UK),158,9
138007436233900,Public Health Agency,Public Health Agency,156,2
101183108039162,P1vital,P1vital,151,19
18933990398,Stonewall,Stonewall UK,145,3
912590792245688,NHS Negligence Claims,Online Legal Limited,143,1
110538548040758,Care2 UK,John Ayling & Associates,143,18
401847960644025,Extinction Rebellion UK,Extinction Rebellion,140,25
103235614702554,Child Protection Scotland,Child Protection Committees Scotland,139,2
13695746395,Guide Dogs UK,Guide Dogs,137,1
77680316823,Finisterre,Finisterre,134,2
1586251881644270,Keir Starmer,The Labour Party,132,45
158298700898126,Global Witness,Global Witness,128,9
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,121,11
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,120,180
126261804063269,Surrey County Council,Surrey County Council,119,9
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,117,4
166335402260,Scottish Water,Scottish Water,113,1
275241295879466,Blind Veterans UK,Blind Veterans UK,103,27
290498754454402,European Movement UK,European Movement UK,102,8
