Location name,Amount spent (EUR)
Andalusia,4301
Aragón,495
Balearic Islands,580
Cantabria,244
Castilla y Leon,822
Castilla-La Mancha,717
Cataluña,4026
Comunidad Valenciana,2512
Comunidad de Madrid,3228
Extremadura,390
Galicia,1133
Islas Canarias,1362
La Rioja,113
Navarra,547
País Vasco,775
Principality of Asturias,443
Region of Murcia,580
Unknown,≤100
