Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
217517810298674,地方政治觀察家,皮爾森數據,57244,168
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,31491,161
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,21562,2
693907914395620,良杯製所 Oolab,良杯製所 Oolab,18137,7
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,15423,136
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,15010,8
825525160840319,165全民防騙,165全民防騙,14179,6
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,12865,13
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),11555,63
152472278103133,賴清德,賴清德,10864,4
106801464127093,目目非營利 MUVE NPO,目目非營利,6435,19
142816435924517,DBS 星展銀行,DBS 星展銀行,5827,26
177161918975981,基督教芥菜種會,基督教芥菜種會,4577,22
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,3714,24
211730475524462,大陸委員會,大陸委員會,3373,5
286487218798,遠見雜誌,遠見雜誌,3124,8
1393475594227305,蠢羊與奇怪生物,蠢羊與奇怪生物,2960,5
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,2615,12
997683843637673,蔡培慧 慧做事真實在,蔡培慧 慧做事真實在,2197,3
317996258579415,黃家齊,黃家齊,2104,1
113115841660729,廖偉翔,廖偉翔,2030,5
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1961,1
322447507832934,文茜的世界周報 Sisy's World News,文茜的世界周報 Sisy's World News,1902,1
390569611008641,願景工程 Vision Project,願景工程基金會,1818,34
108993005534056,台灣的選擇,台灣的選擇,1775,1
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1749,4
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1738,27
1855418728011324,鏡週刊,鏡週刊,1640,12
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,1587,2
368397373312842,游顥,游顥,1582,2
112626208534837,Eiiesa,These ads ran without a disclaimer,1563,1
113983313393511,Aikenjapan Taiwan,These ads ran without a disclaimer,1525,4
401843085061,台電電力粉絲團,台電,1351,1
104624290080479,張育美,張育美,1285,5
198019486347,經理人月刊MANAGERtoday,These ads ran without a disclaimer,1200,2
106265361106594,海鼎離岸風電計畫 Formosa III,海鼎離岸風電計畫 Formosa III,1183,1
246517878713911,劉家昌,劉家昌工作室,1181,1
221323424616286,吳祥輝 Brian Wu,吳祥輝 Brian Wu,1100,7
1283248558476115,長榮當舖-汽機車借款,These ads ran without a disclaimer,1086,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),1081,8
106118168971467,債務人權益協會 扣薪 協商 更生 清算,債務人權益協會 扣薪 協商 更生 清算,1071,1
335544036485779,經濟部,經濟部,1023,1
188358792124,聯經出版,聯經出版,1019,7
945888608794185,聯博 - 81樓的基金筆記,聯博 - 81樓的基金筆記,1017,2
129452013855801,RITE,RITE,997,6
115469883546400,風睿能源 Synera Renewable Energy,These ads ran without a disclaimer,974,1
281460172043948,高雄市公共事務發展協會,高雄市公共事務發展協會,974,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,937,6
100567776430298,何皓元 律師-前檢察官,何皓元,924,2
213646928757562,梁為超,梁為超,831,2
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,798,2
1206024742797005,UBI Taiwan 台灣無條件基本收入協會,台灣無條件基本收入協會,755,4
107478432346054,郭台銘+1,郭台銘+1,745,3
189061482332,張嘉郡,張嘉郡,721,1
748193915263885,羅廷瑋,羅廷瑋,717,7
791870507594526,利樂創新界,利樂創新界,647,10
1141967395837028,四意教育學院,These ads ran without a disclaimer,620,1
191690867518507,江啟臣,江啟臣,615,2
104467762560780,電動陪玩師,These ads ran without a disclaimer,592,1
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,565,1
174567875906128,Epson,台灣愛普生科技股份有限公司,558,4
1587628301470657,林沛祥,林沛祥,557,2
184899118190398,女人迷 womany,These ads ran without a disclaimer,552,1
1494980514073617,故事 StoryStudio,故事：寫給所有人的歷史,531,1
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,522,6
616773638384004,米菲多媒體,米菲多媒體,501,6
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,500,1
1448047902111768,顏寬恒,顏寬恒,478,1
158103487578912,ACCUPASS,These ads ran without a disclaimer,461,1
170671044596,天主教善牧基金會,天主教善牧基金會,457,7
158025223269,今周刊,今周刊,456,2
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,455,2
195094157238158,好立委 楊瓊瓔,好立委 楊瓊瓔,446,3
794188814045662,新業建設 Hsinyeh,新業建設股份有限公司,439,1
105480595733926,理鴻法律事務所 K&L Attorneys at Law,理鴻法律事務所,415,2
131450476603677,Jp_Gp_Yyds-01,These ads ran without a disclaimer,413,2
110807711948722,Forall89.es,These ads ran without a disclaimer,397,2
1385225591717634,何權峰 高雄市議員,何權峰 高雄市議員,393,1
231202420952272,廖先翔,廖先翔,378,1
113946061721858,Goodshopfgqk-2,These ads ran without a disclaimer,360,9
103919981024103,陳以信,陳以信,342,2
112272141484784,游智彬：桃園阿彬哥,游智彬：桃園阿彬哥,332,1
104113649398108,投资小助理,These ads ran without a disclaimer,330,1
469433823136537,CSRone永續觀點,CSRone永續觀點,327,1
103469901828540,挖貝 WaBay,挖貝 WaBay,323,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,319,4
1549881451947136,林筱淇,林筱淇,305,3
120174737700658,勞資雙贏權威 方榮久老師,These ads ran without a disclaimer,297,8
219315794887869,聯合報,聯合報股份有限公司,293,1
259512084446867,洪孟楷,洪孟楷,288,3
105139112379501,張銘祐 新團,張銘祐 新團,288,2
101823675693502,黑熊學院,These ads ran without a disclaimer,281,2
784013591704650,彰化市公所,彰化市公所,267,1
367586062104,婦女新知基金會,財團法人婦女新知基金會,245,2
743100072477291,台中市議員何文海,台中市議員何文海,239,1
436202956432960,Technews 科技新報,Technews 科技新報,239,1
281219301931458,蔡其昌,蔡其昌,235,1
