Location name,Amount spent (EUR)
Aruba,≤100
Curaçao,≤100
Drenthe,292
Flevoland,245
Friesland,389
Gelderland,1222
Groningen,379
Limburg,614
Noord-Holland,1889
North Brabant,1286
Overijssel,657
Sint Maarten,≤100
Unknown,≤100
Utrecht,759
Zeeland,241
Zuid-Holland,2211
