Location name,Amount spent (EUR)
Baden-Württemberg,5749
Bayern,7480
Berlin,2889
Brandenburg,764
Bremen,373
Hamburg,2106
Hessen,3419
Mecklenburg-Vorpommern,578
Niedersachsen,3619
Nordrhein-Westfalen,9267
Rheinland-Pfalz,1931
Saarland,603
Sachsen,1584
Saxony-Anhalt,696
Schleswig-Holstein,1461
Thüringen,670
Unknown,≤100
