Page ID,Page name,Disclaimer,Amount spent (VEF),Number of ads in Library
112759588312679,cesaralmeida2024,an advertiser in Venezuela,33000000,8
564188034075673,Roberto Enriquez,an advertiser in Venezuela,20250000,2
11449543593,Carlos Ocariz,an advertiser in Venezuela,15250000,56
102799117789648,Raimundo Santamarta,These ads ran without a disclaimer,9000000,1
110530401611698,real.termometronacional,an advertiser in Venezuela,6500000,2
100693424651563,"Imreca, c.a.",These ads ran without a disclaimer,2429991,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,1544994,4
131857626888341,Aceprensa,These ads ran without a disclaimer,516225,1
455756068320371,Litefilos,These ads ran without a disclaimer,89910,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,4741,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,1
104015742220554,Mimic,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
