Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
221798457888029,World Vision Honduras,ASOCIACION VISION MUNDIAL HONDURAS,2198,1
1392592317738074,Jorge Cálix,Jorge Cálix,1531,43
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,876,1
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,444,1
104599735671754,Goberna Honduras,Goberna Honduras,296,6
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),107,1
1047750315359377,Tato Loucel,Edgardo  Hernan Loucel Aguilera,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
1929548187145934,Ashanty Crisanto,These ads ran without a disclaimer,≤100,2
104989885631462,Formación Católica - Heraldos del Evangelio,These ads ran without a disclaimer,≤100,5
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,6
373723839309173,"Idheas, Litigio Estratégico en Derechos Humanos",These ads ran without a disclaimer,≤100,1
110463704610731,Cute Kiwi,These ads ran without a disclaimer,≤100,1
259718244041813,Guatemala Próspera,These ads ran without a disclaimer,≤100,1
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
145648232252879,Disfam - Asociación Dislexia y Familia,These ads ran without a disclaimer,≤100,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,1
100339112933404,Baga1402_04,These ads ran without a disclaimer,≤100,2
