Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,10699,7
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4128,6
317398901621260,IKEA,IKEA,3342,1
1956144064659620,BlueTV,Aliance pro budoucnost,2621,1
110477577043297,Hlas proti násilí,"Česká ženská lobby, z.s.",2606,3
287724754662359,HateFree Culture,HateFree Culture,2421,12
356451014434612,Marian Jurečka,KDU-ČSL,2105,10
361281313901258,Komerční banka,"Komerční banka, a.s.",1606,24
206273352289,ADRA CZ,"ADRA, o.p.s.",1458,3
102500511866371,Karel Smetana,Karel Smetana,1383,9
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1337,5
90002267161,TOP 09,TOP 09,1240,15
251656685576,KDU-ČSL,KDU-ČSL,1201,4
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,1039,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,985,6
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,952,8
214827221987263,Andrej Babiš,Andrej Babiš,915,4
1469427909957890,Reportér magazín,Reportér magazín,904,3
267751653384029,Pardubický kraj,Pardubický kraj,748,2
424114981002397,Český rozhlas Plus,Český rozhlas,737,28
378827025796132,Peak.cz,Peak.cz,722,14
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,683,4
460558621177512,Zálohujme.cz,Zálohujme,663,2
178362315106,European Parliament,European Parliament,638,11
100843142503124,ZjistiVíc.cz,Zjisti víc,628,1
607374649708199,Havířov - City,MUNIPOLIS,628,2
114474108677288,Martin Kuba,Martin Kuba,621,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,619,5
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",617,2
100201752249169,Spolu21,Občanská demokratická strana,579,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,577,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,570,7
693725074166331,Naše zdravotnictví,Naše zdravotnictví,561,4
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",559,1
155406703122,Arnika,Arnika - Centrum pro podporu občanů,536,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",527,6
52479821102,Týdeník Respekt,Týdeník Respekt,508,3
130038285069,Lékaři bez hranic / Médecins Sans Frontières (MSF),"Lékaři bez hranic - Médecins Sans Frontières in Czech Republic, o. p. s.",479,5
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,477,2
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,470,6
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,464,3
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,415,1
56987874554,Liga otevřených mužů,Liga otevřených mužů,407,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,351,7
541077242579260,TOPAZ,"TOPAZ, z.s.",346,2
188866358684457,Fuchs2,Fuchs2,338,2
131404269206,Asistence,Dark Side,336,1
579215965436046,JSNS,JSNS,324,4
2324431914442679,bez Dodavatele,bezDodavatele a.s.,317,1
155406703122,Arnika,Arnika,316,1
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,304,2
416970502094774,Jarda Chalupský,Chalupský,292,2
257529307701966,Jiří Pospíšil,TOP 09,286,3
137301989386,Aktuálně.cz,Aktuálně.cz,282,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,280,2
197010357446014,Ondřej Prokop,Ondrej Prokop,275,1
733410133337387,Michaela Šojdrová,Michaela Šojdrová,273,6
113322746709049,Karel Havlíček,ANO,269,1
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),264,2
711658465662315,XTV,XTV,245,11
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,243,6
251491594835,Zelené Brno,Strana zelených,241,1
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,234,4
384187235387895,Alena Schillerová,ANO,229,1
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,221,1
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,213,1
289075461571,TOP 09 - Středočeský kraj,TOP 09,211,2
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,205,1
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,203,4
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,200,6
109071351586518,Jiří Navrátil,Jiří Navrátil,200,1
100505211433010,Hejtmanka Petra Pecková,Starostové a nezávislí,200,2
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",200,3
100791272614584,Apivita,These ads ran without a disclaimer,191,1
820324158056825,Udržitelný rozvoj,Udržitelný rozvoj,183,1
1668630386739423,Munipolis,Mobilní Rozhlas,172,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,162,7
246136392205579,Ekomrcha,SH Media,161,1
495496033796328,Stanislav Blaha,Stanislav Blaha,154,2
101279652413889,SPOLU pro Prahu,SPOLU Praha,153,1
2156599824411421,"Vojtěch Kos, starosta Prahy 12","Vojtěch Kos, starosta Prahy 12",153,1
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",152,4
455221007864967,Ekumenická akademie,Ekumenická akademie,147,1
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,139,10
114870579921673,Top texty,Top texty,139,1
101225962399758,Libor Váka,These ads ran without a disclaimer,135,1
284944781875,EURACTIV.cz,EURACTIV.cz,134,7
103005225924210,Debatní spolek,Debatní spolek,131,2
58864692622,Český rozhlas Vltava,Český rozhlas,118,3
123858471641,iROZHLAS.cz,Český rozhlas,118,2
105998488267274,Robert Teleky,KDU-ČSL,113,4
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,110,1
1095114177216463,Jan Holásek - senátor za Hradecko,"JUDr. Jan Holásek, LL.M., senátor za Hradecko",106,1
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,106,1
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,104,1
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,103,2
237673056405666,Piráti Opava,Piráti Opava,103,2
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,101,1
437293906329369,SnadnaMaturita.cz,SnadnaMaturita.cz,101,1
104452639037483,Starostové a nezávislí Unhošť,Starostové a nezávislí Unhošť,≤100,2
122414944594991,TOMAN & Partneři advokátní kancelář,"TOMAN & PARTNEŘI advokátní kancelář, s.r.o.",≤100,3
100713699374019,Richard Brabec,Richard Brabec,≤100,1
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,≤100,1
1812098778828241,Ostravak,"Ostravak, politické hnutí",≤100,1
103567498863549,Ecoista,Ecoista,≤100,5
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100,4
319958294730813,Jihomoravský kraj,Krajský úřad Jihomoravského kraje,≤100,2
1752120748373620,Jana Šťastná - místostarostka Židenic,Jana Šťastná - místostarostka Židenic,≤100,1
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100,1
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100,1
113743658978459,Meltingpot,Meltingpot,≤100,3
1437561026464333,Patrik Kunčar,KDU-ČSL,≤100,3
117823623864,Transparency International ČR,Transparency International ČR,≤100,2
799083753454179,Voxpot,Voxpot z. ú.,≤100,2
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",≤100,1
180133882078712,MINT Market,These ads ran without a disclaimer,≤100,1
307710452690539,Starostové a nezávislí - Jihomoravský kraj,Starostové a nezávislí • STAN,≤100,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,TOP 09,≤100,2
2077179225867461,Změna 2018 Žďár nad Sázavou,Změna 2018 Žďár nad Sázavou,≤100,1
1701718886552103,Moje Evropa,Moje Evropa,≤100,2
100609955039699,Corrency,Corrency,≤100,2
338661233715007,Zprávy z Moravy,Zprávy z Moravy,≤100,1
111041662264882,ČSSD,ČSSD,≤100,1
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,≤100,2
760746787405857,Dělej co tě baví,These ads ran without a disclaimer,≤100,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,≤100,2
106691471931611,PRAHA 2 SOBĚ,PRAHA SOBĚ,≤100,1
662196877287140,Tomáš Třetina,PRodukujeme,≤100,1
164024787880257,Adapterra,Nadace Partnerství,≤100,1
100957585122900,Adam Valenta,Česká pirátská strana,≤100,1
107341405343516,Mise Ukrajina,Mise Ukrajina,≤100,1
160084270693342,ODS Olomouc,Místní sdružení ODS   Olomouc-město,≤100,1
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,≤100,1
135547863165261,Bouda v Obřím dole,These ads ran without a disclaimer,≤100,2
421423394666782,Aleš Dufek,KDU-ČSL,≤100,2
106967874570478,"Giancarlo Lamberti, zastupitel Prahy 1","Giancarlo Lamberti, zastupitel Prahy 1",≤100,2
101230222584230,Pavel Vrbický - náměstek primátorky Hradce Králové,Česká pirátská strana,≤100,1
2068226376787023,Piráti Praha 12,Česká pirátská strana,≤100,1
353821314687878,Ondřej Benešík,KDU-ČSL,≤100,2
107563435940797,Skanska v ČR a SR,Skanska,≤100,2
101937231589371,Čestmír Bouda,Čestmír Bouda,≤100,2
632369483479043,Jan Hrnčíř - SPD,Jan Hrnčíř,≤100,1
102592469448651,Jakub Holas - 1. místostarosta MČ Brno-jih,Jakub Holas - 1. místostarosta MČ Brno-jih,≤100,2
952005618247538,Martin Červíček,Martin Červíček,≤100,1
1401994146795511,Svoboda a přímá demokracie Praha - SPD,Svoboda a přímá demokracie - SPD,≤100,2
139768309509688,Liberecký kraj,Liberecký kraj,≤100,1
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100,1
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Starostové a nezávislí,≤100,1
271054846258904,Praha 3,Městská část Praha 3,≤100,1
104208542332869,"Fridays for cars, energy and freedom - CZ",Fridays For Cars CZ,≤100,1
362329840780291,Školy Praha 3,Kateřina Loukotová,≤100,1
109231571984405,Accelera,These ads ran without a disclaimer,≤100,1
1374697746126157,Dodna Párty,These ads ran without a disclaimer,≤100,1
189097755083174,Miroslav Balatka - senátor,Petr Nutil,≤100,1
100202116270600,Jan Bartko - radní Prahy 3,Jan Bartko - radní Prahy 3,≤100,1
110285958334498,Svoboda a přímá demokracie - SPD Chomutov,Svoboda a přímá demokracie - SPD Chomutov,≤100,2
112174584650686,Pavel Hájek • STAN,Starostové a nezávislí,≤100,1
176173883021695,Robert Stržínek,Robert Stržínek,≤100,1
116938576359818,Dalibor Uhlíř - 1. místostarosta Českého Krumlova,Dalibor Uhlíř,≤100,3
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100,1
246919825409416,Piráti Přerov,Česká pirátská strana,≤100,1
1167350476752262,Michal Zuna,Michal Zuna,≤100,1
225916474201889,Země na talíři • Hra o klima,"Na mysli, z.ú.",≤100,1
495743860451696,TOP 09 - Praha,TOP 09,≤100,1
104022902208605,"Lenka Jüngling, zastupitelka města Přerova",Česká pirátská strana,≤100,1
55408246161,Amnesty International ČR,Amnesty International ČR,≤100,1
112503423634725,Josef Bazala,KDU-ČSL,≤100,1
778460319203526,Jaroslav Suchý,Lidovci a Starostové,≤100,1
101136795503838,Martin Karim,Martin Karim,≤100,1
176618874475277,Martina Ochodnická - poslankyně z Vysočiny,TOP 09,≤100,1
106219981295816,PEPŘ - Pirátské epicentrum Přerov,Česká pirátská strana,≤100,1
1184578558336226,Michaela Opltová,STAN,≤100,1
837256169624106,MS ODS Slaný,Ondřej Hradecký,≤100,2
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík - náměstek hejtmana,≤100,1
109909211968977,Miloš Nový - poslanec,TOP 09,≤100,1
109145014987900,My jsme Přísaha Moravskoslezský kraj,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100,1
1563760050544091,Jan Hachran,Jan Hachran,≤100,1
1033430756690114,Tento Česká republika,These ads ran without a disclaimer,≤100,1
104343035856974,"Pavel Studeník, radní Brno-střed",Pavel Studeník,≤100,1
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,≤100,1
174546373212301,Jsme Levice,Levice,≤100,1
1777952132237071,Slované v obrazech a poezii / Slavs in pictures and poetry,Slované v obrazech a poezii / Slavs in pictures and poetry,≤100,1
167080093486115,Michal Zácha,Michal Zácha,≤100,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100,2
