Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,25233,10
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,11028,221
301774903545521,Brasil Paralelo,Brasil Paralelo,8869,139
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5762,230
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,5083,203
198849783539777,Buscofem,Buscofem,3688,4
141627992572943,Budweiser,Ambev,3578,6
104625758942119,Siga Antenado,Siga Antenado,3475,75
118558464851986,ACTbr,ACTbr,2828,6
333720355130,Petrobras,Petrobras,2491,9
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,2490,52
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,2479,9
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,1912,7
159103797542,Greenpeace Brasil,Greenpeace Brasil,1642,175
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",1627,16
109226467222782,Brasil Sem Medo,Brasil Sem Medo,1311,61
1585750091557851,PSB Paraná,PSB Paraná,1287,6
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,1269,5
330379553673497,Oxfam Brasil,Oxfam Brasil,1244,170
2209636419286152,Elismar Prado,Elismar Prado,1182,17
263563620333111,Eduardo Braga,Carlos Braga,1168,6
101189854802059,Revista Oeste,Revista Oeste,1140,6
110190561574954,Inst. Conhecimento Liberta,Instituto Conhecimento Liberta,1103,68
109770755848061,Suzano,Suzano SA,1064,10
286861344662855,Stella Artois,Ambev,1012,3
7970426802,WWF-Brasil,WWF-Brasil,1009,55
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,996,22
102460746026689,Dr. Leandro,These ads ran without a disclaimer,988,60
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,934,2
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,889,4
157912844276400,Governo da Bahia,Governo da Bahia,875,36
105903775544880,Alexandre Braga,Alexandre Braga,861,11
255804437808407,Vale,Vale,822,2
107095212252303,Marta - Consultora,These ads ran without a disclaimer,766,76
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,742,158
143803862450980,Célio Studart,Célio Studart Barbosa,718,6
128327663956877,Ney Leprevost,Ney Leprevost,707,3
190833037616321,Jornal Extra,Jornal Extra,645,1
224777780881144,Visão Mundial,Visão Mundial,633,16
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,610,48
1619570641615465,Fernando Marangoni,Fernando Marangoni,600,12
394623300572500,Febraban Tech,Febraban Tech,582,6
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,564,4
113165042099382,Brasil 61,Brasil 61,536,2
135611223190336,ClimaInfo,Instituto ClimaInfo,533,11
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,528,5
255804437808407,Vale,These ads ran without a disclaimer,523,1
169743843175117,Bruno Ganem SP,Bruno Ganem,514,13
235877449765187,Fundação FEAC,Fundação FEAC,505,6
105527742878890,Prefeitura do Recife,Prefeitura do Recife,481,4
1932585450361207,Paulo Gaspar Vereador,Paulo Gaspar Vereador,466,1
101189854802059,Revista Oeste,These ads ran without a disclaimer,462,10
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,447,2
142652206199393,Aliança Pela Alimentação Adequada e Saudável,Aliança Pela Alimentação Adequada e Saudável,436,3
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,432,72
147078478648452,DFB Festival,DFB Festival,432,22
343655492351770,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,Associação Brasileira de Apoiadores Beneméritos do Teatro Guaíra,416,2
314916388685112,Deputado Val Ceasa,Deputado Val Ceasa,403,2
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,403,20
100835576375074,Agência After Fortaleza,These ads ran without a disclaimer,377,24
111091275764781,Prefeitura Municipal Barretos,Hold Comunicação,367,4
104088705327627,Destaques Digitais,Talquimy Comunicação LTDA,366,8
234606016649878,EcoRodovias,ECORODOVIAS CONCESSÕES E SERVIÇOS S.A,363,2
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,356,10
111241944518289,Cristãos na Política,Instituto Dankemo,355,54
1389429587984302,Renato Antunes,Renato Antunes,351,12
505522072927016,Flávio Nogueira Júnior,Flávio Nogueira Júnior,349,4
251235795032635,Itamar Borges,Itamar Borges,346,5
302972573369748,Fellipe Corrêa,Fellipe Corrêa,338,26
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",331,39
201044363357878,Aliel Machado,Aliel Machado,326,2
1221955744599494,Walmir Pinto,Walmir Pinto,323,12
258088921369,TOTVS,TOTVS,320,20
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,314,5
492242434209344,Robinson Almeida,Robinson Santos Almeida Deputado Estadual,309,14
110225312350543,Nova Escola,Associação Nova Escola,303,11
465235726843103,Ambev,Ambev,297,2
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,296,3
104738421003389,InvestNews BR,Nubank,293,12
220898724599599,Ação da Cidadania,Ação da Cidadania,291,1
102773638649611,Bruno Pereira,These ads ran without a disclaimer,290,2
188766024500202,Prefeitura de Novo Hamburgo,Prefeitura de Novo Hamburgo,287,8
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,286,13
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,283,8
104457775524874,Prep Concursos,These ads ran without a disclaimer,281,5
109272165397476,Gerson Aragao,Scirejus Aplicativos Jurídicos LTDA,273,33
114603584930023,Bruno Ganem - SP,Bruno Ganem,269,4
165175370206522,Citi Brasil,Citi Brasil,264,3
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,261,18
105262805652284,Summit Cidades,FEPESE - Fundação de Estudos e Pesquisas Socioeconômicos,260,35
2016641191899819,Bruno Ganem - Indaiatuba,Bruno Ganem,258,5
231018984119082,Cris Monteiro,Cris Monteiro,258,17
1611963792244876,Ana Paula Siqueira,Ana Paula Siqueira,257,4
156951837773645,Flavio Bolsonaro,Flavio Nantes Bolsonaro,254,2
134450246716954,Governo do Estado de Santa Catarina,Governo do Estado de Santa Catarina,252,16
172271576134185,Habitat para a Humanidade Brasil,Habitat para a Humanidade Brasil,249,3
241839765912021,Estratégia Concursos,These ads ran without a disclaimer,248,2
1678605519056745,Rodrigo Goulart,Rodrigo Goulart,245,4
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,244,19
170166996524709,Orlando Morando,Orlando Morando Junior,243,11
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,241,6
115811301935382,Analice Fernandes,Analice Fernandes,239,11
1423260667905496,Câmara Municipal de Salvador,Câmara Municipal de Salvador,238,3
285083994905681,MDB Mulher Nacional,MOVIMENTO DEMOCRATICO BRASILEIRO BRASIL BR NACIONAL,235,7
107751251520969,Clarice Ganem SP,Clarice Ganem,235,4
1395013197441419,Márcio Honaiser,Márcio Jóse Honaiser,233,4
104298494763365,Renata Bravo,Renata Costa Bravo Oliveira,227,5
100380548458405,Prefeitura de Jaboticabal,Prefeitura de Jaboticabal,225,7
109109610803813,MeuPreparatório,MeuPreparatório,221,33
699334503504978,Instituto Desiderata,Instituto Desiderata,215,17
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,213,7
149949182164825,Vereador Elber Correa,Elber Correa Da Silva,211,16
604486089747468,Prefeitura de Monte Carmelo,Prefeitura de Monte Carmelo,211,3
126491270729748,Childhood Brasil,Childhood Brasil,209,4
108970112204433,EuVereador,Vitorino & Mendonça,209,13
