Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
547821942058909,Pilipinas Today Radyo,WFPH,7981,30
229162103880856,Wanna Fact PH,WFPH,7597,25
1922749344643532,The World Tonight,The World Tonight,6328,24
223618785182273,Pilipinas,WFPH,5429,16
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,5146,9
269175894020945,Radyo Pilipinas Today,WFPH,4634,14
100745692299201,Pilipinas Today Mindanao,WFPH,3290,7
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,3057,31
2382257968459872,Pakshet,NM,2631,5
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,2451,1
245779419247809,Metro Manila Blog,WFPH,2437,7
438848109829671,Juan Dela Cruz,Juan Dela Cruz,2399,6
48688071399,Greenpeace Philippines,Greenpeace Philippines,2354,4
1950273215252524,Aboitiz Power Corporation,Aboitiz Power Corporation,2135,1
110985836193,Loren Legarda,Clutch Media,2064,1
1303847879710886,Philippine Star Blog,NM,2015,4
105728894975533,Pilipinas ng Laguna,WFPH,1990,4
360722237731669,Mayor Cezanne Fritz H. Diaz,Ronald Policarpio Olarte,1887,1
100170811672425,Kyusi,WFPH,1736,18
389832831155174,Joke Joke Joke,Joke Joke Joke,1718,3
1329675533726600,Pilipinas Today QC,WFPH,1649,4
257830240980106,Ronnie Dadivas,Roxas City United,1627,5
176725369945441,Pilipinas Today Files,The World Tonight,1574,3
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,1566,2
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1488,1
186667502068528,Larry De Costa,WFPH,1465,15
110564540391685,Philip Cruz,Philip Theodore Evangelista Cruz,1258,3
1462101314018879,Congressman Arnie A.Teves,Teves Cares,1190,1
120751128646696,Filipinas Balitang Bisdak,Filipinas Balitang Bisdak,1060,2
203103497282164,Pilipinas Today,WFPH,1030,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1006,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,948,2
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",940,2
103215701288140,Random News Media,NM,939,2
166107624078770,Camanava News,CAMANAVA News,933,9
265779500134955,SM Supermalls,SM Supermalls,907,3
389832831155174,Joke Joke Joke,Kristine Reyes Sablan,831,3
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,828,3
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,821,3
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,819,1
374004705980904,Philippine Business for Education,Philippine Business for Education,731,4
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,728,2
705660422953865,About Metro Pacific,WFPH,704,8
495629064258114,Lolita Karen Javier,Amor U. Nacional,697,1
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",622,8
106761445515332,PMCJ Batangas,PMCJ Batangas,618,4
103485942191411,Juan Bulletin,Polsure,613,2
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,605,10
275175112891680,Bureau of Customs - Port of Davao,Bureau of Customs - Port of Davao,586,5
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,565,1
104955062184489,BBM Movement,UEEI Consorcia Inc,541,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,521,5
100100005165556,ALERTayo 2022,"IDEALS, Inc.",516,3
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,493,2
113057453504592,Peoples Champ,WFPH,483,1
537843086665379,City Inquirer,City Inquirer,481,6
326284471110414,Usapang Politika,Usapang Politika,479,1
118263363420286,Ilocos Trends,WFPH,471,2
103455198663006,PNOY,WFPH,469,1
156752721080952,Sonny Angara,Sonny Angara,469,5
110505531540054,Hon. Tata Ortega-Casetta,Rolly Jude Mariano Ortega,466,3
110831933689418,Alamat Ni Pedro,News Manila,457,1
470742197006546,The Big News,WFPH,449,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,435,2
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),434,2
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,410,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,404,2
1800179613633967,Radyo Simple 82.9AM,John Paul Misina Reyes,403,1
319818695398069,"Kgwd. Lito del Rosario - Naga City, Camarines Sur",Joselito San Andres Del Rosario,398,1
476794459408941,Pinas Forward PH,Pinas Forward PH,388,2
100305568984268,EdukNaman,Philippine Business for Education,340,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,335,9
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,335,1
107701168822758,Aksyon TV,Aksyon Demokratiko,333,1
110774773589020,Jonas Porto Labuguen,Elenita Camposagrado Pulido,320,1
594546817629223,Negosyo QC,Polsure,314,1
111518131388232,CharityPhilippines.org,CharityPhilippines.Org,304,1
529901257160994,Paz Radaza,Klin Mar Mejo,302,1
254225618540932,Love ng QC si Teacher,Polsure,301,1
106352075165169,e-Boto,e-Boto,301,3
111563964712077,Atty. Dino Yulo,Atty. Dino Yulo,300,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,298,4
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,297,1
105969951219886,Sibika.ph,Philippine Business for Education,269,3
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,266,3
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,263,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,262,1
102029749186072,Konsehal Abu Gino-gino,Emil Justin Angelo Guarte Gino-gino,261,1
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,218,1
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,214,2
1876831369252452,Albee Benitez,Albee Benitez,207,3
546433575827400,Jun Sagun,Jun Sagun,205,1
107652258265467,1Sambayan - Bulacan,1Sambayan - Bulacan,195,1
154386154617,WWF-Philippines,WWF-Philippines,194,2
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,189,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,184,1
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,167,1
109553961948069,Ang Magsasakang Pilipino,The Message Booster Enterprise,159,2
110829087227170,QC Waves Swim Club Inc.,QC WAVES SWIM CLUB INC,155,1
325780477966356,Geo 24/7,Energy Development Corporation,150,1
111728814297687,Eric Buhain,Erroboy Dordas Santos,147,1
1332938170076882,Tatak QC,Polsure,139,1
2135191683189118,Councilor Queenie Belmonte,Novelyn Yu Lacida,137,1
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,136,1
730640463621024,Tanauan Leyte - A Delightful Place,Tanauan Leyte - A Delightful Place,127,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,123,3
505887912898325,Positive Energy,Energy Development Corporation,120,1
102886345339673,Ben Patron,Ben Patron,119,1
106219125482934,"Vice Mayor J. Melchor Quitain, Jr.",Melchor Jr. Bumpus Quitain,116,1
105085851944713,Kuya Kifli L Salliman,Kifli Hataman Salliman,116,1
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,115,1
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,113,2
101329642785264,Alyansa,The Message Booster Enterprise,110,2
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,109,2
102081865474762,Kiddie Learning Train,Philippine Business for Education,108,1
102070751171612,Tuloy Ang Aksyon Konsehala RL Leachon,Ronalee Escondo Leachon,106,1
112952897079549,Energy Development Corporation,Energy Development Corporation,105,1
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,102,1
