Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,56445,190
286487218798,遠見雜誌,遠見雜誌,19522,7
106801464127093,目目非營利 MUVE NPO,目目非營利,15127,23
343347583411734,歡樂大東家,These ads ran without a disclaimer,14794,2
1424528754540995,健康遠見 - 對身體好！,健康遠見,12026,1
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),8523,26
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,8399,7
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,7823,16
693907914395620,良杯製所 Oolab,良杯製所 Oolab,7388,7
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,6105,2
158025223269,今周刊,今周刊,6035,10
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,4949,7
110699089014688,三立新聞,三立新聞,4811,9
1633741366908742,曾獻瑩,章明吳,4260,2
219315794887869,聯合報,聯合報股份有限公司,4225,7
220168461484157,全統運動報名網,全統運動報名網,2754,14
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2683,50
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,2004,2
322447507832934,文茜的世界周報 Sisy's World News,文耀胡,1950,1
860723987295409,黃永昌,黃永昌,1913,1
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1893,3
188311137478,中時新聞網,時報資訊,1810,2
1649523455281990,遠山呼喚,遠山呼喚,1729,5
236329653113740,台灣玩具圖書館,台灣玩具圖書館,1726,13
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,1666,15
211730475524462,大陸委員會,大陸委員會,1544,5
103219708815173,蕭立妍,Li Yen Hsiao,1519,1
177161918975981,基督教芥菜種會,基督教芥菜種會,1428,16
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1388,13
741150912895561,美光台灣 - Micron Taiwan,These ads ran without a disclaimer,1204,2
148037922011365,IMAGER-37 易眠床.易眠枕,These ads ran without a disclaimer,1202,4
103141681121150,城市學,遠見雜誌,1182,4
658507204537241,蔡耀頡《承擔》青新世代,瑜珊張,1103,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1047,10
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,1035,1
931772660185882,劉崇顯 新竹市議員,Chung Hsien Liu,1007,1
106319540949564,五顯大帝開基祖廟-彰化大村埤腳五通宮,These ads ran without a disclaimer,992,1
109002541829823,我的御劍日記,These ads ran without a disclaimer,986,1
526108450863586,南投縣政府文化局,南投縣政府文化局,968,6
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,964,6
