Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
141870402543282,AK Parti,Ak Parti,19665,2
510344522371733,Oy ve Ötesi,Oy ve Ötesi,13655,205
102095934751904,Deva Partisi,Deva Partisi,9063,3
183754020921,Saadet Partisi,Saadet Partisi,8760,13
319026564921676,Vatan Partisi,Vatan Partisi,5445,4
106062604208124,Süleyman Bozkurt,Süleyman Bozkurt,4966,15
107621395263001,,Bilge Yılmaz,4835,4
851556338241562,Ayşen Kurt,Ayşen Kurt,4772,5
462963834529864,Levent Uysal,Levent Uysal,3632,8
804210899660885,Ahmet Katar,Ahmet Katar,3242,10
100910024639566,Ali Babacan,Deva Partisi,3238,1
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),3220,14
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,2658,3
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,2149,7
107233182319799,Hatice Yıldız,Ramazan Savaş,1909,14
174773480020145,Ömer Bağcı,Ömer Bağcı,1688,6
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1264,4
461874514331248,Emrah Altıyaprak,Emrah Altıyaprak,1256,1
416780908423861,Nurullah CAHAN,Nurullah CAHAN,1205,2
364210594061098,Ferhat Aksoy,FERHAT AKSOY,1191,7
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,1188,4
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,1111,10
449237108936779,İsmail Ofluoğlu,İsmail Ofluoğlu,1079,4
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,1047,1
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,1005,1
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,976,1
118447084505267,,Hakan Özışık,967,2
105964802425581,Dr Sabri Metin-İYİ Parti Antalya Milletvekili Aday Adayı,Sabri Metin,967,6
105239412529211,,Göktuğ Kerem Coşkun,933,1
106433519384639,Haber7,Haber7,788,9
109407151806354,İsmail İnlidere,Ismail Inlidere,735,6
100939478640264,Gazete Oksijen,Gazete Oksijen,694,1
100378170842291,Özer ÖZEL,Özer ÖZEL,687,4
121889327495478,,Oktay Aydın,664,11
225191551573689,Okşan Ulusoy Efe,Okşan Ulusoy Efe,583,5
101452889278837,Ahmet Burak TURGUT,Ahmet Burak TURGUT,582,3
498108350567415,Nilüfer Deveci,Nilufer Deveci,580,4
123947730626722,,Murat Dal Tuzla İlçe Teşkilatı Aday Adayı,575,1
267864260550437,Kayalar Baskı,Kayalar Baskı,569,5
105282555805690,Semih Gülerer,Semih Gülerer,558,3
118027934573584,,Ramazan Şerif Fırat,531,2
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,516,2
115158148183991,,Melisa Ceylan,507,1
467398480038872,Dursun ATAŞ İYİ PARTİ Kayseri Milletvekili,Dursun ATAŞ İYİ PARTİ Kayseri Milletvekili,494,2
105966055681586,Mehmet Dayanıklı,AEC PRO,493,3
123269077361453,,Berkan Hendek,484,15
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,476,4
102978139400834,Uğur Likoğlu,Uğur Likoğlu,470,2
123012914059692,,Abdullah Keskin,467,37
110647840532680,Merge Mayor,These ads ran without a disclaimer,440,1
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,438,1
100625766126116,Cominify,Cominify,428,1
111841058524860,Ahmet ŞAHİN,Rahmi Mete Ay,419,6
111743571824100,Av. Filiz Tuğçe Ayrancı İplikçi,Deniz Guner,410,1
113917671638332,Cumhuriyet Halk Partisi Milletvekili Aday Adayı Emre Şahin Köroğlu,Emre Şahin Köroğlu,403,3
114601328244421,Mehmet Onur Başaltın,Mehmet Onur Başaltın,391,2
106176168944640,Dr. Durmuş Ali Arslan,Dr. Durmuş Ali Arslan,390,8
117158094660203,Fahri Özkan,Fahri Özkan,379,14
141311632555208,Bağımsız Türkiye Partisi,Mehmet Erkul,366,2
586687158076723,Mehmet Tüm,Mehmet Tüm,365,1
162643753879231,Deniz Köken,Deniz Köken,348,2
