Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
1683658098593742,THE STANDARD,"THE STANDARD CO., LTD",4807,1
105992549162758,ข่าวชีวิตติดกระแส,บริษัท เดนิส แอดส์ จำกัด,1926,6
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,1404,3
546416699215073,ห้องสื่อครูคอม,ห้องสื่อครูคอม,915,1
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,818,2
108487258410524,มวยพักยก77,These ads ran without a disclaimer,796,1
108480414745082,Spotlight,Spotlight,688,1
106664485191987,EDGE Invest,EDGE Invest,653,3
109594841286067,MJ Big Garden จำหน่ายไม้ล้อม ไม้ใหญ่ ไม้ลีลา ไม้มงคล  ทุกชนิด,These ads ran without a disclaimer,640,1
282963318728517,Abbott Nutrition Care,These ads ran without a disclaimer,564,1
105125715202609,ส.ส.ไผ่ ลิกค์,ส.ส.ไผ่ ลิกค์,560,2
104594294347079,ข้อสอบครู,These ads ran without a disclaimer,531,1
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,490,6
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,472,4
110325275488,efinanceThai,efinanceThai,418,1
100624122148338,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,โรงพยาบาลรวมใจรักษ์ สุขุมวิท 62 Ruamjairak Hospital Sukhumvit 62,350,41
102837065348999,DiGi-CUBE,These ads ran without a disclaimer,341,2
108162078413935,capitalread.co,capitalread.co,337,1
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,334,4
786492981561196,ผ้าแดง Shop-ประมูล,These ads ran without a disclaimer,328,1
115496146572483,เขารูปช้างพลังใหม่,เขารูปช้างพลังใหม่,315,1
102721728305247,ทีมภูเก็ตหยัดได้,ทีมภูเก็ตหยัดได้,285,1
1026888470835739,Prejapan88 ขนส่งสินค้าจากญี่ปุ่นมาไทย รับประมูล สั่งซื้อสินค้าญี่ปุ่นทุกเวป,These ads ran without a disclaimer,257,1
105711950893323,The Modernist,บริษัท โอพีเนียน มีเดีย จำกัด,246,3
372491272866498,Otpthailand,Otpthailand,245,4
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,220,4
