Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,333246,1
118999471127652,Kammerer Zoltán,Kammerer Zoltán,203058,174
543788999005363,ORIGO,Mediaworks Hungary Zrt.,140335,16
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,136793,88
191461774219575,hirado.hu,hirado.hu,133988,25
594088897289853,Alapjogokért Központ,Alapjogokért Központ,117874,37
178362315106,European Parliament,European Parliament,109997,9
115388925185513,Magyar Szocialista Párt,MSZP,100677,1
248172631940,Mandiner,Mediaworks Hungary Zrt.,86729,13
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,83687,9
1534911313439123,Ripost,Ripost,80592,9
1880809845328535,Dobrev Klára,Demokratikus Koalíció,79542,20
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,72672,22
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,52735,7
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,51398,6
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,50348,7
294815374340858,Donáth Anna,Momentum Mozgalom,49492,2
592204747588011,Momentum Mozgalom,Momentum Mozgalom,47139,32
451844608304228,Metropol,Metropol,39019,4
92932085233,TASZ,TASZ,37959,6
109637397268775,Nyugati Pályán,Splendidea Communications Kft,37463,3
131283758531,HVG,HVG Kiadó ZRt.,32214,26
791195177725997,V-Akták,V-Akták,26581,18
112694594992064,Mehr Licht,Mehr Licht,25997,19
1443354815880657,Salacz László,Salacz László,25600,3
126539424061030,Háttér Társaság,Háttér Társaság,24654,2
264517713636590,PestiSracok.hu,PestiSrácok.hu,21935,5
105961119484376,Baptista Szeretetszolgálat,Baptista Szeretetszolgálat,21858,1
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,21802,13
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,20984,3
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,20457,8
221761091331222,Danube Institute,Danube Institute,19420,14
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,17519,1
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,17322,5
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,15984,7
1381558792064873,Niedermüller Péter,Demokratikus Koalíció,15556,3
353820462820,Napi.hu,Napi.hu,15102,2
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,14697,7
405035972853835,OMV Filling Stations,OMV Hungária Kft.,14307,1
116609705085092,BP18,BP18,13497,9
519279158277826,Szülői Hang,Szülői Hang,13463,17
537817739693723,Brain Bar,Brain Bar,12758,8
100688334643220,Tonzor Péter,Demokratikus Koalíció,12653,3
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,12367,2
193640214178356,Gyopáros Alpár,Gyopáros Alpár,11929,4
520814838255629,Agapé Gyülekezetek Közössége,Agapé Gyülekezetek Közössége,11738,5
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,11156,2
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,10516,4
147633001941737,kisalfold.hu,kisalfold.hu,10475,2
267882727864,Kubatov Gábor,Fidesz,10414,5
108248022589754,Bosch Magyarország,Bosch Magyarország,10212,10
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,10159,1
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,10142,4
682448271826776,Cseh Katalin,Cseh Katalin,9619,2
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,9579,3
447204268797621,RTL.hu,RTL.HU,9547,11
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,9482,6
1624742971133297,Sanofi Magyarország,Sanofi-Aventis Magyarország Kereskedelmi és Szolgáltató Zrt.,9320,7
1722969024662464,Civil Összefogás Fórum,CÖF-CÖKA,9276,12
76748198685,Budapest Pride,Budapest Pride,9271,4
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,9252,2
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,9205,2
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,9086,3
887921287887805,Király Nóra,Király Nóra,9074,3
1944720419101498,Dr. Lévai István Zoltán,Fidesz,8977,2
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,8807,2
296310837699,vaol.hu,Mediaworks Hungary Zrt.,8760,2
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,8367,2
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,8324,2
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,8202,2
100299381703981,Ps TV,PestiSrácok.hu,8104,1
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,8048,63
116905388345518,veol.hu,Mediaworks Hungary Zrt.,8000,1
2169722316616799,Fidesz Hódmezővásárhely,Fidesz Hódmezővásárhely,7854,1
85568463466,Mérce,Mérce,7732,13
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,7730,3
326763130286,Borsod Online,Mediaworks Hungary Zrt.,7712,2
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,7692,3
100401808007704,EzaLényeg.hu,EzaLényeg.hu,7648,16
506244332746545,TEOL.hu,TEOL.hu,7647,2
115295915203476,Európa Pont,Európai Bizottság Magyarországi Képviselete,7556,6
150836998898897,aHang,aHang,7425,2
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,7416,2
112077331126014,Helyi Hírhozó,helyihirhozo.hu,7305,2
320986996098,zaol.hu,Mediaworks Hungary Zrt.,7229,2
244669668913278,Ökopolisz Alapítvány,Ökopolisz Alapítvány,7166,5
122922027734811,feol.hu,Mediaworks Hungary Zrt.,7027,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,6993,2
2341539762837341,Vác Város Önkormányzata,Vác Város Önkormányzata,6982,4
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,6827,4
127355373967413,Pécsi STOP.hu,Pécsi STOP.hu,6576,2
105774734948091,Hungarian Conservative,Hungarian Conservative,6543,11
345496092135627,Hír TV,Mediaworks Hungary Zrt.,6500,1
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,6378,1
318239484894380,érdioldal.hu,erdioldal.hu,6327,2
125953004085398,Kemma.hu,Kemma.hu,6256,1
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,6128,1
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,6110,3
102426795954406,Nobilis Márton,Nobilis Márton,6073,7
338939005964,Becsó Zsolt országgyűlési képviselő,Fidesz,5945,1
1237616006358749,Kékes Online,Kékes Online,5932,12
2309737912651039,Péterffy Attila,Péterffy Attila,5761,1
101508528866981,Fehérvár a Miénk,Fehérvár a miénk,5746,3
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,5552,1
670269189782610,Ficsak - Fiatal Családosok Klubja,Fiatal Családosok Klubja,5450,2
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,5450,7
109651004719614,Szol24,Esélyegyenlőség és Fenntarthatóság Egyesület,5346,1
129255963785124,Heol.hu,Heol.hu,5246,1
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,5223,3
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,5203,2
630618270337003,Kis-Szeniczey Kálmán,LMP - Magyarország Zöld Pártja,5028,1
1405665623004645,"Földi László, országgyűlési képviselő","Földi László, országgyűlési képviselő",5013,3
778538352344518,Hollik István,Fidesz,4907,1
545872002109034,Matkovich Ilona,Matkovich Ilona,4836,3
393679827916885,TV18,Városgazda18,4715,1
102877499117068,Pálfalvi Milán Nézőpontja,Nézőpont,4693,1
1627127484170228,NHC24,Mediaworks Hungary Zrt.,4492,1
149302881895521,Pócs János,Fidesz,4490,1
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,4469,2
549026298448199,LMP Hajdú-Bihar megye,LMP - Magyarország Zöld Pártja,4431,1
108321735570338,Védd A Tényeket,Zachor Alapítvány,4360,10
851784814892644,Simicskó István,KDNP frakció,4348,4
127539005484626,Very Important Planet,thevip.hu,4196,2
113043410066839,Momentum Zala,Momentum Mozgalom,4155,3
243470906428319,Juhász Hajnalka,Juhász Hajnalka,4149,2
105097844200628,EzaLényeg.hu - Pestlőrinc,EzaLényeg.hu,4145,12
140360522682932,LMP Belváros,LMP - Magyarország Zöld Pártja,4131,2
211156277497,WWF Hungary,WWF Hungary,4092,9
311123672734164,MKKP Nógrád megye,Magyar Kétfarkú Kutya Párt,4081,2
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,4072,3
587249854964760,"Sipos Dávid - Dunakeszi alpolgármestere, Programiroda vezető","Sipos Dávid - Dunakeszi alpolgármestere, Programiroda vezető",4020,1
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,3988,6
115562461467601,Ferenczi Norbert,Ferenczi Norbert,3963,4
162344823835042,atlatszo.hu,atlatszo.hu,3777,4
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,3659,3
415653125518050,Hajnal Miklós,Momentum Mozgalom,3647,2
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,3643,17
876772425797119,Hölvényi György,Hölvényi György,3636,2
454358134657440,MKKP Győr,Magyar Kétfarkú Kutya Párt,3594,3
103478164920832,Rubicon Intézet,Rubicon Intézet,3399,2
