Location name,Amount spent (EUR)
Burgenland,198
Carinthia,463
Lower Austria,1104
Salzburg,536
Styria,1625
Tyrol,590
Unknown,≤100
Upper Austria,1616
Vienna,2284
Vorarlberg,413
