Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,31863,174
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,21745,3
693907914395620,良杯製所 Oolab,良杯製所 Oolab,15110,9
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),10096,37
106801464127093,目目非營利 MUVE NPO,目目非營利,6136,15
286487218798,遠見雜誌,遠見雜誌,6075,2
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,4044,13
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,4037,15
177161918975981,基督教芥菜種會,基督教芥菜種會,3806,24
219315794887869,聯合報,聯合報股份有限公司,3277,11
128589560489990,3M,These ads ran without a disclaimer,3256,1
343347583411734,歡樂大東家,These ads ran without a disclaimer,3171,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2554,48
246324992373019,傅崐萁,Evonne Hu,2363,2
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,2360,4
1921016244677218,國際橋牌社 Island Nation,國際橋牌社 Island Nation,2272,3
248954465174600,TOYOTA Taiwan,TOYOTA Taiwan,2159,3
1537741526464370,桃園市議長邱奕勝,奕勝 邱,2121,5
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,2117,1
103141681121150,城市學,遠見雜誌,1898,3
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1889,18
185265471538397,余宛如,余宛如,1863,2
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,1851,1
211730475524462,大陸委員會,大陸委員會,1768,6
296199430542790,何志偉,志偉 何,1648,3
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1628,26
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1492,2
189061482332,張嘉郡,嘉郡張,1445,8
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1359,25
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1345,4
113988264929657,Yp,育璞林,1258,38
300320033502806,立法委員林為洲,為洲 林,1179,2
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1178,3
1466476516978500,花現彰化-彰化縣政府新聞處,佳欣 蔡,1161,2
104624290080479,張育美,翊斌黃,1155,3
1680942122167263,Schneider Electric,品瑄 黃,1130,4
104690535860982,楊永明,永明楊,1104,3
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1070,2
218662974825481,王惠美,王惠美,1014,1
610076519131640,Hi-Q守護全家人的健康,Hi-Q守護全家人的健康,934,6
127628276929,天下雜誌,天下雜誌,893,16
285691048228640,新北市議員 劉哲彰,怡文 王,865,2
390569611008641,願景工程基金會 Vision Project,願景工程基金會,834,26
105692292105892,黃士修,Shih-Hsiu Huang,830,4
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,806,4
335544036485779,經濟部,經濟部,794,1
791870507594526,利樂創新界,利樂創新界,652,5
1043591575667511,後龍鎮公所,宗毅 吳,635,1
436843193180529,Unipapa,Unipapa,632,11
110699089014688,三立新聞,三立新聞,605,2
1587628301470657,林沛祥,沛祥林,580,1
235679595900,民視新聞,民視新聞,575,5
188358792124,聯經出版,聯經出版,560,5
224716348398040,SMAT台灣智慧移動產業協會,台灣智慧移動產業協會,528,5
1833187540297220,牛煦庭,Hsu-Ting Niu,500,1
1636733309982216,黃明賢 屏東縣議員,沛旭 傅,494,1
165533803086,魏嘉賢,魏嘉賢,493,3
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,493,4
110125264121324,自由路上藝術節,林冠億,492,4
191690867518507,江啟臣,江啟臣,491,1
104193848228778,PointLife點生活,PointLife點生活,488,1
456170574528072,蘇巧慧,蘇巧慧,447,1
1659728604312270,台泥企業團,台泥,429,1
100269158455411,Wh偉鴻金融貸款中心,傢宇 吳,426,1
101167718281657,徐勝凌,勝凌徐,419,2
1629474157289221,小牛頓,小牛頓科學教育有限公司,390,3
469433823136537,CSRone永續觀點,CSRone永續觀點,390,1
111334712256714,勇媽阿惠 - 黃敏惠,勇媽阿惠 - 黃敏惠,387,4
2142074882525226,張智倫,張智倫,365,1
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,358,2
102475659251313,蘇婉真,蘇婉真,347,3
1025786357451330,"范雲  FAN, Yun","范雲  FAN, Yun",338,1
126535244622269,台北市議員 李柏毅,李柏毅,336,1
107619758203886,楊子賢,王永德,320,1
104522609229822,夏天,These ads ran without a disclaimer,305,1
110281231630482,Earth Helper 減碳永續行動,Earth Helper 減碳永續行動,303,1
2155864991308675,勞動黨 羅美文- 為了勞工一直在這裡,Juhsing Tsang,300,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,298,1
679518422104905,民視全球新聞,民視新聞,297,3
290769701616159,2020國際海報徵選,2020國際海報徵選,296,1
103219708815173,蕭立妍,Li Yen Hsiao,293,1
103640919705348,綠色公民行動聯盟Green Citizens' Action Alliance,綠色公民行動聯盟Green Citizens' Action Alliance,292,1
