Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1883158,63
107473468922571,Es hora de levantarse,Es Hora de Levantarse,1764546,14
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,412937,54
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,401241,26
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,348290,71
107133328949122,100KM x El Futuro,100KM x El Futuro,210956,10
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,86876,16
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,80794,12
680986725302906,Roberto Mirabella,Hacemos Santa Fe,65888,10
171330806277312,Diego Santilli,Instituto República,51460,21
363825283650115,Vicente López,Vicente López,46470,14
1662250880709156,Lanús Municipio,Lanús Municipio,41847,3
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,38150,34
104377591978898,Compacto Córdoba,Compacto Córdoba,35741,4
958750317533178,Manuela Castañeira,Nuevo MAS,34220,13
499141756879767,Federico Achával,De Tu Lado Siempre,29808,8
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,29224,18
168941069944763,Martin Maquieyra,Pro La Pampa,28013,18
105166715290140,Momento Uno,Momento Uno,27919,2
1383234345334458,Ramiro Marra,Ramiro Marra,27847,2
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,27773,19
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,25850,14
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,24073,16
104646448661838,La Pampa Ahora,La Pampa Ahora,24024,26
103088924366000,Noticias d,Noticias d,23571,112
327490147360219,Martín Berhongaray,Martín Berhongaray,22682,76
141472172555994,Sole Martinez,Vicente López,21642,5
187309835076743,NeuquénPost.com,Neuquen Post,19229,1
107756622140473,El Litoral Web,El Litoral Web,19215,6
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,19194,15
101996084777901,Mariela Belski,Mariela Belski,19043,20
104195999244021,Primero La Pampa,Primero La Pampa,18099,48
103729412624985,Nueva Pampa,Nueva Pampa,17988,26
108146311912164,Laburen Ladris,www.laburenladris.com,17328,6
