Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
166821910021029,Fundusze UE dla Śląskiego,Fundusze UE dla Śląskiego,6177,5
102931488739,Platforma Obywatelska,Platforma Obywatelska,4753,27
100947022065093,Okresowa Koalicja,Okresowa Koalicja,2693,9
178362315106,European Parliament,European Parliament,1698,11
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1463,39
57544755889,Amnesty International Polska,Amnesty International Polska,1382,26
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,1262,19
930978763646427,Stanisław Tyszka,Biuro Poselskie Posła na Sejm RP Stanisława Tyszki,1181,4
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1057,168
107750507339408,Bart Staszewski,Fundacja Basta,880,2
228168274881,wysokieobcasy,wysokieobcasy,838,14
385532321805330,Pomorskie,Pomorskie,651,10
1227194230675141,Pratia,Pratia SA,547,17
339855706171439,Dobra Fabryka,Dobra Fabryka,494,7
353030510177,Centrum Nauki Kopernik,Centrum Nauki Kopernik,487,46
513969188677442,Compassion Polska,Compassion Polska,487,10
178415208919146,Suwerenna Polska,Solidarna Polska,481,13
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),469,4
245931812144589,Towarzystwo Edukacji Antydyskryminacyjnej,Towarzystwo Edukacji Antydyskryminacyjnej,405,8
367777396705527,Michał Pasieczny,These ads ran without a disclaimer,400,3
256314858405394,Paweł Olszewski,Paweł Olszewski,381,6
195947557131612,Fundacja Avalon,Fundacja Avalon,378,19
104623181081757,Budżet Obywatelski Mazowsza,Urząd Marszałkowski Województwa Mazowieckiego,366,24
749393698434460,Jarosław Krajewski,Jarosław Krajewski,352,5
1683534065241470,OKO.press,OKO.press,346,25
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,340,3
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,339,3
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,331,3
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,327,7
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,327,7
391098174296294,Super Express,se.pl,316,7
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,315,1
