Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,6972,15
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,5815,68
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,5296,2
555503991321280,Geraldine Roman,Sulong Pilipinas,4092,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2557,1
547821942058909,Radyo Pilipinas Today,WFPH,1767,21
100170811672425,Kyusi,WFPH,1713,20
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1479,1
106352075165169,e-Boto,e-Boto,1454,8
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,1344,3
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1322,7
269175894020945,Radyo Pilipinas Today,WFPH,1233,12
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,1222,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1191,2
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1153,4
1922749344643532,The World Tonight,The World Tonight,1054,13
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1009,1
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,1000,2
705660422953865,About Metro Pacific,WFPH,893,10
494887807297979,Cocolife,Cocolife,877,1
117740483467275,This Life Without Violence,These ads ran without a disclaimer,852,1
229162103880856,Wanna Fact PH,WFPH,830,8
156752721080952,Sonny Angara,Sonny Angara,811,5
186667502068528,Larry De Costa,WFPH,782,9
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,754,3
495629064258114,Lolita Karen Javier,Amor U. Nacional,753,1
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,739,5
257830240980106,Ronnie Dadivas,Roxas City United,718,5
476553329103668,Alex Advincula,Alex Advincula,631,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,624,6
154386154617,WWF-Philippines,WWF-Philippines,605,3
1332938170076882,Tatak QC,Polsure,598,2
102029749186072,Konsehal Abu Gino-gino,Emil Justin Angelo Guarte Gino-gino,545,2
1566478310240623,Francis Tolentino,Francis Tolentino PH,534,4
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,531,3
223618785182273,Pilipinas,WFPH,507,5
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",488,3
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,470,1
470742197006546,The Big News,WFPH,420,4
476794459408941,Pinas Forward PH,Pinas Forward PH,410,2
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,403,3
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,377,2
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,370,4
110070698433354,11th Sangguniang Bayan ng Bulakan,Angela Cruz Sagales,367,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,338,9
101935445680941,Inside Politico,Polsure,314,1
106673795384293,QC Kalinga sa PWD,Polsure,314,1
704686786533849,Quezon City Moms,Polsure,313,1
254225618540932,Love ng QC si Teacher,Polsure,308,1
103485942191411,Juan Bulletin,Polsure,306,1
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,286,2
352659278684227,MP Marjanie S. Mimbantas Macasalong,MP Marjanie S. Mimbantas Macasalong,283,3
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,267,1
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",260,1
147975588597216,Stratbase,Stratbase,257,1
529901257160994,Paz Radaza,Klin Mar Mejo,256,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,251,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,250,1
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),249,1
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,245,1
113978164919594,Doc Willie Ong Daisy,These ads ran without a disclaimer,240,5
102326361257084,SunPower Global,These ads ran without a disclaimer,239,1
102886345339673,Ben Patron,Ben Patron,229,1
108716480730147,Cong Jing Paras,Cong Jing Paras,222,4
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,221,1
675526249465359,Rolando A. UY,Jerome L. Jungco,219,1
100305568984268,EdukNaman,Philippine Business for Education,205,1
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,204,1
176725369945441,Pilipinas Today Files,The World Tonight,200,2
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,196,1
247331620535579,Mike Defensor,The Mike Defensor Organization,185,2
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,180,3
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,179,3
101329642785264,Alyansa,The Message Booster Enterprise,178,3
2282498735316042,Unique Giveaways Philippines,Dinsmor Promo,166,1
