Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
100489613340306,Samsung,Samsung,30925,4
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),27028,102
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,23293,138
693907914395620,良杯製所 Oolab,良杯製所 Oolab,17214,11
152472278103133,賴清德,賴清德,16053,3
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,11314,8
211730475524462,大陸委員會,大陸委員會,10166,21
106801464127093,目目非營利 MUVE NPO,目目非營利,8173,27
317991651977294,疲老闆,疲老闆,6933,3
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,6066,13
177161918975981,基督教芥菜種會,基督教芥菜種會,4736,21
219315794887869,聯合報,聯合報股份有限公司,4151,21
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3821,2
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,3755,35
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,3695,2
368397373312842,游顥,游顥,3513,3
727855827262810,林家興 Alfred Lin,林家興 Alfred Lin,3467,8
182051388480660,客家委員會 Hakka Affairs Council,客家委員會 Hakka Affairs Council,3393,1
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,3144,9
286487218798,遠見雜誌,遠見雜誌,2946,4
555779134608660,莊貽量,莊貽量,2576,3
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,2444,18
1855418728011324,鏡週刊,鏡週刊,2282,3
1636733309982216,黃明賢 屏東縣議員,黃明賢 屏東縣議員,2275,2
127628276929,天下雜誌,天下雜誌,2079,9
1833187540297220,牛煦庭,牛煦庭,1962,2
106584758844163,傳奇再臨-,傳奇再臨-,1814,6
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷 Kuan-Ting Chen,1814,1
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1725,34
401843085061,台電電力粉絲團,台電,1697,1
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1671,1
113115841660729,廖偉翔,廖偉翔,1647,7
335544036485779,經濟部,經濟部,1545,2
107478432346054,郭台銘+1,郭台銘+1,1278,13
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1268,6
1537741526464370,桃園市議長邱奕勝,桃園市議長邱奕勝,1254,4
1680942122167263,Schneider Electric,These ads ran without a disclaimer,1147,1
276861822357066,高金素梅(吉娃斯．阿麗),高金素梅(吉娃斯．阿麗),1139,3
104624290080479,張育美,張育美,1134,6
113825481574510,郭倍宏 - 起造大高雄,郭倍宏 - 起造大高雄,1128,9
390569611008641,願景工程 Vision Project,願景工程基金會,1076,22
114223975065604,翻滾英雄：類Rogue砍殺遊戲,These ads ran without a disclaimer,1069,2
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,1054,5
288985605227865,黃建賓,黃建賓,1026,2
110876195404426,九读小说推荐,These ads ran without a disclaimer,999,1
470775889644060,芥菜種會花蓮習藝所,芥菜種會花蓮習藝所,935,10
110025324004870,知事官邸生活館,These ads ran without a disclaimer,926,2
164483516927300,張景嵐,張景嵐,910,1
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,890,3
231202420952272,廖先翔,廖先翔,882,1
188358792124,聯經出版,聯經出版,851,5
317991651977294,疲老闆,These ads ran without a disclaimer,819,1
246324992373019,傅崐萁,傅崐萁,730,2
2142074882525226,張智倫,張智倫,718,1
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),財團法人台灣永續能源研究基金會,699,5
324633010967150,順易利口罩,Pei Hsuan Chiang,622,1
306276709452272,文化部,文化部,612,3
693727081042993,茂鴻電力,茂鴻電力,610,5
221323424616286,吳祥輝 Brian Wu,吳祥輝 Brian Wu,586,7
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,562,3
449156429152075,麻吉理財顧問公司,麻吉理財顧問公司,543,1
277223962685223,Nespresso.TWN,These ads ran without a disclaimer,536,1
239512030682497,第一手星聞,民視新聞,517,4
235679595900,民視新聞,民視新聞,516,6
291116504367985,張秀華,張秀華,496,1
524174577607220,U12世界盃少棒賽,U12世界盃少棒賽,483,1
791870507594526,利樂創新界,利樂創新界,481,6
529165567149661,王董的大盤籌碼,These ads ran without a disclaimer,477,1
748193915263885,羅廷瑋,羅廷瑋,476,7
170671044596,天主教善牧基金會,天主教善牧基金會,476,7
170290829685289,家樂福Carrefour,These ads ran without a disclaimer,465,1
472677869560560,Outschool,These ads ran without a disclaimer,461,1
108484559225077,何博文 Ho Po-wen,何博文 Ho Po-wen,426,3
103919981024103,陳以信,陳以信,424,4
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,418,4
226660410787355,民視體育新聞,民視新聞,413,3
679518422104905,民視全球新聞,民視新聞,409,4
100567776430298,何皓元 律師-前檢察官,何皓元,406,6
155906881874882,涂權吉,涂權吉,392,1
102273545661080,Cawwuysh-HK,These ads ran without a disclaimer,392,3
101718182459153,天秤座戰士,Companionship Digital,386,2
102943834507641,立法委員 陳椒華,時代力量立委陳椒華,383,1
739049559498402,元氣網,udn.com,368,2
1621835121361449,陳超明-阿明哥粉絲團,陳超明-阿明哥粉絲團,352,2
1501887220103594,台灣女人連線．台灣女人健康網,台灣女人連線．台灣女人健康網,324,2
137143073105957,林碧秀,林碧秀,320,2
129452013855801,RITE,RITE,313,1
105599542571067,姚正玉,姚正玉,308,2
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,305,4
105692292105892,黃士修,黃士修,301,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,300,4
100900089572253,賤民賤解,賤民賤解,300,1
1587628301470657,林沛祥,林沛祥,297,3
192165170847259,李眉蓁,李眉蓁,274,1
115720848228498,工程師看政治2,工程師看政治2,267,4
1549881451947136,林筱淇,林筱淇,256,2
325269090863652,郭國文,郭國文,254,1
436843193180529,Unipapa,Unipapa,247,4
616773638384004,米菲多媒體,米菲多媒體,245,5
1283248558476115,長榮當舖-汽機車借款,These ads ran without a disclaimer,245,1
105139112379501,張銘祐 新團,張銘祐 新團,237,1
101297205721630,邱若華,邱若華,235,3
1494980514073617,故事 StoryStudio,故事：寫給所有人的歷史,229,1
1666902633528033,桃園市政府青年事務局,桃園市政府青年事務局,228,1
113578821709899,陳以信‧未來製作所,陳以信‧未來製作所,224,1
376687563131189,謝衣鳯,謝衣鳯,223,2
108823940863270,下架林靜儀aka陳柏惟2.0 守護台中,下架林靜儀aka陳柏惟2.0 守護台中,222,1
1573873889493647,賴士葆,賴士葆,218,1
111695394938904,桃園市議員 陳韋曄,桃園市議員 陳韋曄,217,2
720492554670764,李國璋 新竹市東區市議員,李國璋 新竹市東區市議員,217,1
121504021252255,台灣金融研訓院,台灣金融研訓院,213,2
107087617853581,李勝峯-理性鋒爆,/thethinkerlee,205,6
1206024742797005,UBI Taiwan 台灣無條件基本收入協會,台灣無條件基本收入協會,205,2
100216765069813,唐平榮 執行長的人生甘味廚房,唐平榮 執行長的人生甘味廚房,201,1
131795423172,徐欣瑩,徐欣瑩,199,3
1899665293632534,チームラボ採用 / teamLab Recruit,These ads ran without a disclaimer,195,1
103032645529885,菱傳媒,菱傳媒,192,2
158025223269,今周刊,今周刊,192,1
281219301931458,蔡其昌,蔡其昌,191,1
109957758121761,PinMed-24/7預約你的看診醫師,PinMed-24/7預約你的看診醫師,191,4
1253409834776232,Tky桃園市青年團,Tky桃園市青年團,188,3
111048064504149,珊騰天下 姜百珊律師,珊騰天下 姜百珊律師,187,1
