Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
1115184931884092,Albert Corredor,Albert Corredor,1346301,7
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1277226,21
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,1161242,14
108827338788235,Hernando Morales,POR LA DEFENSA DE CALI,1070844,13
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,946292,2
307867347023,Partido Alianza Verde,Partido Alianza Verde,627387,3
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,621557,23
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,619722,7
304068780461911,Antioquia Evoluciona,Antioquia Evoluciona,586390,3
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,565139,8
104351302551385,Camilo Quiroz H,Camilo Quiroz H,467560,5
254413518635171,Carlos Sotomonte,Carlos Sotomonte,464892,6
105598124675352,General Juvenal Díaz,General Juvenal Díaz,464451,2
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,449965,2
104133069337469,Diego Torres,Diego Torres,396318,2
162949777243451,Andrés Julián,Andrés Julián Rendon,372604,2
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,346550,11
1165655170260613,Diana Rojas,Diana Rojas Concejal de Cali,320418,10
251292808253299,Canadian College,Canadian College,317574,14
101741566015291,Victoria Avendaño,Victoria Avendaño,314703,5
111255844907807,Belén Informa,Belén Informa,287261,1
513373825500774,Catalina Ortiz,Catalina Ortiz,256926,17
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,247248,8
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,226240,2
827309657396301,Yamit Noe Hurtado,Yamit Noe Hurtado,221727,2
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,195024,5
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,185927,27
112233823483908,Mallath Martinez,Mallath Martinez,185722,10
106094878906767,Timoteo Romero,Amy Reina Mayorga,185147,2
104969865721375,Profes.movimientociudadano,John Bazurto,181166,18
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,172895,10
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,168940,5
112602178102955,Victor Angulo,Victor Angulo,165625,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,164183,2
807500072661945,AsoVape,AsoVape,162047,2
105848177845789,All Out en español,All Out Action Fund,159643,6
109023772053741,Movil Consultores Academy,Movil Consultores Academy,155843,27
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,150277,1
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,144741,3
100475532513857,Cristian Halaby,Cristian Halaby,143523,10
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,139461,11
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,136926,122
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,135067,6
104624142451363,Hugo Kerguelén,Hugo Kerguelen,132614,12
103723022353836,Secretaría de Turismo de Antioquia,Secretaría de Turismo Antioquia,129394,5
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,126082,3
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,123668,5
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,117253,3
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,112126,6
175346789490397,Peyi Paternina,Peyi Paternina,107961,6
464215057067990,Comunicaciones Alcaldía Timbío,Henry Leonardo Romero Moncayo,107138,17
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,106186,3
380912911974244,Alta Consejería TIC - Bogotá,Alta Consejería TIC - Bogotá,103233,2
101817102837713,Medardo Hernández Baldiris,Medardo Hernández Baldiris,101455,1
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,98698,2
1649204585296525,Juan David Valderrama,Juan David Valderrama,97615,11
1737937156478529,Carlos Felipe López López,Carlos Felipe Lopez Lopez,96843,4
391099551688976,Manuel Correa,Manuel Correa,93471,4
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,93468,3
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,90904,15
1147318942107929,Todos Somos Una,DEBRAIN LLC,88778,3
478709465506020,Secretaría de Productividad y Competitividad,Secretaría de Productividad y Competitividad,86211,10
152357555295342,Wilker Bautista,Wilker Bautista,85994,9
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,85127,6
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,84833,8
462660883763346,Ronald Mayorga,Ronald Mayorga,82871,9
186084932171563,Ultima Hora Risaralda,Ultima Hora Risaralda,81471,1
170633243101916,Alexander Serrato,Fernando Alexander Serrato Fonseca,81016,1
273140600265429,Ing. Ronald Ortiz,Agencia Estratégica,80635,10
100132752831088,Natalia Lopez Fuentes,Natalia Lopez Fuentes,79600,2
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,76796,11
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,76668,3
152548124810114,Alexander Florez,Alexander Florez,76126,1
203230049696620,Bryan Orozco,These ads ran without a disclaimer,75994,1
102108685107684,Jose Baquero,Baquero Jose,75759,2
1622001728047397,Harman Alcalde,Harman Alcalde,74945,13
779497978844485,Ing Benjamin Agrado Restrepo,Gabriel Benjamin Agrado Restrepo,74446,2
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,70821,2
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,69907,40
482002058626250,Surany Arboleda Arias,Surant Arboleda Arias,67900,3
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,66370,2
294066711094169,Escuela Para la Formación de Artistas Íntegros EFAI,Escuela Para la Formación de Artistas Íntegros EFAI,64384,2
228376881369888,Fredy Sanchez K,Fredy Sanchez K,60691,5
103428739334753,"José Alfredo ""El Cura"" Ordóñez","José Alfredo ""El Cura"" Ordóñez",59797,5
915743661945208,Alejandro Eder,Alejandro Eder,59448,20
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,59093,8
437554710309705,Jesús Sepúlveda Bermonth / Concejal de Cúcuta 2021-2023,Jhonattan Alejandro Sarmiento Castilla,58746,1
553585915161201,Jhon Molina Putumayo,Jhon Gabriel Molina Acosta,57979,3
100563549504491,Juan Torres Ortega,Pacto por el Cambio,57836,3
118015114616697,Argemiro Araujo SES,Argemiro Araujo,57473,5
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,56495,3
116801706827652,Mauricio Calderon,Mauricio Calderon,55682,32
100455272110202,Rodo Esquivia,Rodolfo Rafael Esquivia Caballero,55321,5
116430736811606,Ever Villegas,Ever Antonio Villegas Morante,54829,4
102143071616787,Goberna Colombia,Goberna,54122,6
289149121873080,Samuel Álvarez,Samuel Álvarez,52877,2
100411006377073,Yolanda Silva,Marco Aurelio Castellanos Flores,52703,4
489327244878254,Carlos Parra,Carlos Parra,51960,1
159096910834443,Jimmy Triana,Jimmy Triana,51151,23
159326370815397,Alcaldía de Itagüí,Alcaldía de Itagüí,49715,1
1267275856714996,Diputado Yamith Vanegas,Diputado Yamith Vanegas,49541,14
257401965136834,Carlos Marroquín,Carlos Andres Marroquin Luna,48938,2
191459311042712,Jaime Andrés,Jaime Andrés,48452,3
1586264924948495,Diego Gonzalez,Diego Gonzalez,48366,1
110260770340343,Leonardo Jácome,Leonardo Jácome,48276,1
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,47831,3
108077528892290,Andrés Zamora Rovira,Space Marketing,47504,1
405939179615966,Alcaldía de Vijes,Alcaldía de Vijes,46736,2
494796217322155,Antonio Sanguino Páez,Daicy Celiani Echeverri Castillo,46621,1
