Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,3427779,14
110447625137045,Pilar Callizo,PautaPY,1171152,4
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,1107865,17
175406365841914,Arnoldo Wiens,Global Agencia,929560,14
325540631525675,En La Tecla,En la Tecla,870921,7
286989224667281,Marito Abdo,Marca Py,868590,6
842985112443215,Ulises Quintana,IMAGEN DE GOBIERNO,856401,20
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,701299,13
532716330164048,Sole Núñez,Soledad Núñez,678211,9
102266292553995,Sucia Política,Diego Ricardo Ramírez,607415,4
309537729651941,JuanMa Brunetti,Global Agencia,573787,4
406051639796522,Eduardo Zavala,Eduardo Zavala,464493,23
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,455592,7
109830218400800,Lea Giménez,Lea Raquel Gimenez Duarte,389610,2
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,382070,14
199949073442305,Lilian Samaniego,Adventura,376243,6
1813746978719204,Diputado Nacional Pastor Soria Melo,Pastoremilio Soria Melo,365326,16
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,362113,7
106257452820864,Tito Saguier,Tito Saguier,342127,1
111353505103100,Santi Mbatara,Somos Paraguay,324675,9
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,289148,2
1100381323431017,Wilberto Cabañas,Wilberto Cabanas,276763,13
102193762632115,Patricia dos Santos,Patricia Dos Santos,269336,9
1151984808290856,Hugo Portillo,Hugo Portillo,261283,12
132554373464255,La Nación,Nación Media,238095,2
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,235722,1
102467002671611,Jorge Heisecke,Jorge Heisecke,225294,3
105386388829016,Martín Presidente,Hugo Ildefonso Espinola Ricardo,222510,3
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,216223,3
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,213739,3
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,194168,5
103248988588127,Nestor Castellano Diputado,Liza Concepcion Acosta Avalon,186364,1
110311005122985,Guillermo Sosa,Guillermo Sosa,185498,35
279495618730067,MANUEL RADICE,Manuel Radice,182641,10
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,176774,3
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,173248,2
120061519391875,César Paredes,César Paredes,159920,4
1098840566826770,Gral. Soto Estigarribia,Jeannette Cuevas,154711,2
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,153179,3
461660720881072,José Rodríguez,Douglas Mateus Hendges,151515,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,138473,1
1856745507987901,Dr. Guillermo Rodriguez Duré,Guille Rodriguez,126696,2
106205982201348,Ernesto Concejal,Ernesto Daniel Mareco Martinez,126447,4
180074438672628,Somos Noticias,Somos Paraguay,122655,2
1094373423935985,German Solinger,Grissel Zárate Sotelo,122655,1
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,122655,5
106104815567034,Luis Villalba,Cesar Joel Godoy Rojas,117369,5
110282441138723,Nicolás CHASE,Nicolas Chase Rodríguez,116701,2
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,114429,3
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,112350,2
299535480464229,Alejandro Rodriguez,Celso Alejandro Rodriguez Colman,106197,2
297881240653321,Diputado Edgar Acosta Alcaraz,Rosa Teresa Duarte Soto,104687,9
838018169889993,Fernando Ojeda,Fernando Ojeda,104315,3
106981968505171,Adi Vázquez,Aditardo Vázquez Rojas,97347,6
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,96285,2
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,95243,3
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,93923,4
725834240910220,Noticiero Paraguay,Noticiero Paraguay,83147,6
1674406235935099,Brunno Nizza,Brunno Nizza,79878,2
965982976748127,HUGO MOREL,Hugo Milciades Morel Figueredo,79853,2
118756543324306,Marcelo Rojas,Marcelo Rojas,77371,3
153958777947957,Paulo Reichardt,Paulo Reichardt,76627,1
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,74675,2
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,73914,6
107378775349679,Rolando Alvarez Spinassi,PRODUCTORA TOKORRE,71875,1
492760257555015,Javito Ocampos 2023,Javier Antonio Ocampos,68762,3
103553128421427,Antonio Solis Intendente,Jorge Antonio Solis Godoy,68129,4
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,67636,8
105658755623012,Euge Peroni,Nahuel Ayala Gomez,67453,1
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,67026,8
104595072917349,Gonzalo Carreras,Ezequiel Carreras,63752,8
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,62747,1
578926285590203,Edgar Ibáñez,Edgar Moises Ibañez Baez,60877,9
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,59189,12
112524511206042,Nelson Armoa,DGWorld,59014,2
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,57720,2
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,57633,3
103984891569844,Fernando Ayala González,CLICNOVO,57519,1
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,56442,1
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,54939,1
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,53061,3
102525268557724,Derlis Bogado Leal,Derlis Alejandro Bogado Leal,52329,1
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,52223,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,51751,1
164912600276129,HUGO,Hugo Ildefonso Espinola Ricardo,51370,1
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,49840,6
943824938962084,Luis Fernando,Luis Carlos Arce,49379,1
102584164871830,Rosana Niven,Denis Federico Encina Sanabria,49334,2
110054574481783,Dignidad y Renovación,Cesar Joel Godoy Rojas,46231,1
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,44116,2
106270632061579,Edgar Alejandro Fernandez,Edgar Alejandro Fernandez Garcete,43952,3
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,40689,3
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,37630,4
1441704549436832,Regina Rios,Regina Rios Irala,37013,1
107558844100122,Pastor Filártiga,Pastor Filártiga,35924,1
100566575581065,Ing. Ramón Montanía,Ramón Montania Fernandez,35642,2
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,35080,3
1594903287420340,Abog. Diosnel Varela,Diosnel Varela Vera,34616,2
110616285054050,Esc. Rubén De Felice - Gobernador,Adilio Gabriel Lezcano Caballero,34397,1
108220338670232,Arturo Gossen Valdez,Mehssin Arturo Gossen Valdez,33846,1
104010555837250,Buenojarapy,Juan Ramon Bueno Jara,32869,2
110692951699228,Justo Viñales,DGWorld,30000,1
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,29552,1
103759862278474,Victor Miranda Py,Clicnovo,28860,1
222961017827862,Edgar Olmedo,Edgar Olmedo,28451,3
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,27164,1
101132102699195,Cecilio Presidente Seccional Nro 5 - 2023,Alejandro Rafael Colman,26777,1
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,26523,1
591005821010442,Raúl Latorre,Derlis Becker,26355,1
110426498506779,Javier Martínez,Vanessa Cabrera,25689,2
371997603532027,Haciendo Lío,Enciso Rojas Roberto Daniel,24811,1
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,24656,1
107768045365051,José María Llano,José María Llano Heyn,24187,2
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,23752,2
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,23599,1
101536148721873,Edu Chamorro,Ruben Zorrilla Fernandez,22999,1
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,22191,1
728191990526103,Nelson Espinola,Nelson Espinola,21645,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,21371,1
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,20862,1
107012315505583,Silvio Gabaglio Senador.,José Amarilla,20830,3
625431804238219,Elecciones,Elecciones,20001,1
101733759244766,Antonio Resquin Diputado 2023,Antonio Resquin,19951,3
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,18970,1
359307964420456,Terere Cómplice,Meli Olavarrieta,18454,2
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,17821,1
103429818624929,Edu Garay,Eduardo Garay,17129,1
102961601810205,ARA FM,Zunilda Ramona Yrala Lopez,16100,1
106558471428086,Diego Armando Prieto,Diego Armando Prieto,16084,1
104141339046306,Mutti Presidente,Jose Ramon Mutti Gimenez,16060,2
106636844752991,Aníbal Bogado,Anibal Ramon Bogado López,15680,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,15569,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,15291,1
2313390342074494,JOSE LIN,Raul Jara,14648,1
1593223347573744,Gerardo Soria,Gerardo Atanasio Soria Davalos,14430,2
348161469739241,Edward Melgarejo,Wilson Armoa,14430,1
698974256785676,Bayer Cono Sur,These ads ran without a disclaimer,14430,1
386081914814521,Martin Burt,Martin 2023,14430,1
108982768685910,Cynthia Rios Candidata,Wilson Armoa,14430,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,14347,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,14166,1
401584390395153,Joselo Pereira,Joselo Pereira,13380,2
107345678780633,Miguel Sosa Cabañas,Miguel Sosa Cabañas,13295,1
