Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,369828,1
594088897289853,Alapjogokért Központ,Alapjogokért Központ,184238,27
543788999005363,ORIGO,Mediaworks Hungary Zrt.,174902,18
1534911313439123,Ripost,Ripost,128345,10
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,117020,10
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,90973,9
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,86756,10
191461774219575,hirado.hu,hirado.hu,72636,11
178362315106,European Parliament,European Parliament,65844,10
248172631940,Mandiner,Mediaworks Hungary Zrt.,61506,10
92932085233,TASZ,TASZ,50333,3
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,48092,5
345496092135627,Hír TV,Mediaworks Hungary Zrt.,46985,5
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,43581,7
264517713636590,PestiSracok.hu,PestiSrácok.hu,40698,7
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,40371,8
294815374340858,Donáth Anna,Donáth Anna - Momentum,38286,1
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,38124,12
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,37463,3
131283758531,HVG,HVG Kiadó ZRt.,36828,30
451844608304228,Metropol,Metropol,36307,7
76748198685,Budapest Pride,Budapest Pride,33285,10
100905288315705,Jelen hetilap,Liberty Press Kft.,29103,6
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,27157,8
107898832590939,European Commission,European Commission,25937,4
118999471127652,Kammerer Zoltán,Kammerer Zoltán,25681,42
108346693873484,Győrffy Balázs,Balazs Gyorffy,23122,3
405035972853835,OMV Filling Stations,OMV Hungária Kft.,22541,3
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,22148,3
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,21947,2
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,21593,3
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,21224,10
100299381703981,Ps TV,PestiSrácok.hu,17365,2
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,17330,10
100401808007704,EzaLényeg.hu,EzaLényeg.hu,16664,44
193640214178356,Gyopáros Alpár,Gyopáros Alpár,16543,5
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,15119,7
142684465906231,Üdvhadsereg Salvation Army Hungary,Üdvhadsereg Szabadegyház Magyarország,14034,8
