Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,1992312,47
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,832185,10
103383185670834,Phật Pháp Chùa Long Hương,These ads ran without a disclaimer,383604,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,254680,2
360608664680973,Mỡ BabyStore,These ads ran without a disclaimer,241556,1
105930245628567,Phá Đảo TOEIC 990,These ads ran without a disclaimer,147278,1
308975542957038,Tỉnh An Giang,Tỉnh An Giang,63883,1
194797795411,"Azerai La Residence, Hue",These ads ran without a disclaimer,49405,3
103488742305357,Chuyên Đất Nền Đầu Tư Giá Rẻ,These ads ran without a disclaimer,25289,1
101865258169428,ĐEN Secondhand,ĐEN Secondhand,25215,1
103677632479399,Lyn's Beauty,These ads ran without a disclaimer,16204,1
1556481434584901,Paul Xavier,These ads ran without a disclaimer,6917,1
199803143390683,Oxfam in Vietnam,Oxfam in Vietnam,6456,1
168281117038737,Minh Phương Store - Chuyên Mỹ Phẩm Cao Cấp Chính Hãng,These ads ran without a disclaimer,4658,1
104069032547408,UBND xã Tân Lợi Thạnh,These ads ran without a disclaimer,3764,1
112210295510027,World Zionist Organization - ההסתדרות הציונית העולמית,These ads ran without a disclaimer,2839,1
130369030334301,KidsRights,These ads ran without a disclaimer,≤100,1
109897620643142,Nas Academy,These ads ran without a disclaimer,≤100,1
266790296879,Bloomberg,These ads ran without a disclaimer,≤100,3
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
45413563867,The Free and Equal Elections Foundation,These ads ran without a disclaimer,≤100,1
102058329113370,American Tourister Asia,These ads ran without a disclaimer,≤100,1
112167534878348,In Zunyi,These ads ran without a disclaimer,≤100,1
