Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
120370174702378,Magyarország Kormánya,Magyarország Kormánya,453387,1
294815374340858,Donáth Anna,Momentum Mozgalom,256352,27
543788999005363,ORIGO,Mediaworks Hungary Zrt.,140972,15
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,126498,6
109637397268775,Nyugati Pályán,Splendidea Communications Kft,114291,10
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,110068,10
191461774219575,hirado.hu,hirado.hu,90854,23
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,85392,4
592204747588011,Momentum Mozgalom,Momentum Mozgalom,72399,6
1534911313439123,Ripost,Ripost,66742,8
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,62254,8
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,60077,7
1880809845328535,Dobrev Klára,Demokratikus Koalíció,59227,2
248172631940,Mandiner,Mediaworks Hungary Zrt.,45878,9
116609705085092,BP18,BP18,37075,4
178362315106,European Parliament,European Parliament,33648,4
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,30578,71
131283758531,HVG,HVG Kiadó ZRt.,29727,18
100299381703981,Ps TV,PestiSrácok.hu,25498,4
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,24985,4
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,24929,14
1869511526651884,Zsigmond Barna Pál,Fidesz,24188,12
108346693873484,Győrffy Balázs,Balazs Gyorffy,24164,4
1461534750733248,Schmuck Erzsébet,LMP - Lehet Más a Politika,20729,1
134446106628218,Dehir.hu,Dehir.hu,18669,2
103535901965121,Európához Tartozunk Egyesület,Európához Tartozunk Egyesület,18046,2
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,17121,7
851784814892644,Simicskó István,KDNP frakció,15921,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,14289,10
