Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,365620,5
102467002671611,Jorge Heisecke,Jorge Heisecke,325617,3
613444678793192,Josías Escobar Concejal 2023,Josía Eliezer Escobar Fernandez,202601,2
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,198827,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,143524,1
111912341409356,Centinela del Norte,Centinela del Norte,134413,4
103771265752808,Vysokolán,Stephan Vysokolán,108225,2
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,105918,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,100102,12
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,99124,1
517426394969535,Ricardo Canese,Ricardo Canese,95863,4
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,93545,1
103248988588127,Nestor Castellano Diputado,Liza Concepcion Acosta Avalon,83911,3
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,72150,2
550298315040554,Marcelo Soto,Marcelo Soto,62351,1
120061519391875,César Paredes,César Paredes,56034,2
153958777947957,Paulo Reichardt,Paulo Reichardt,54011,1
498022813689642,Oscar González Drakeford,IMAGEN DE GOBIERNO,52487,1
102141339262288,Eligio Colmán,Mario Alberto Velázquez Duarte,52053,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,51453,1
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,50349,1
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,49167,4
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,47748,1
368247363370300,LATITUD 25,Latitud 25,43867,8
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,43290,1
283555155469151,Nando Gill,Hernando Gill Aguayo,41937,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,38177,1
113160524208050,Fernando Marzal 2023,Nueva Tecno,35174,1
1151984808290856,Hugo Portillo,Hugo Portillo,32803,2
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,30149,1
160267643996513,Juanjo Arnold,Juan Jose Arnold Garcia,29561,1
110662667866703,Braulio Riquelme Concejal 2021,Braulio Ramon Riquelme Ferreira,28866,1
222961017827862,Edgar Olmedo,Edgar Olmedo,26909,1
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,25679,2
862928167074734,Servilibro,Livia Mburucuya Melgarejo Ososrio,23050,1
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,22269,1
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,21645,1
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,21645,1
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,21060,1
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,20075,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,18659,1
108982768685910,Cynthia Rios Candidata,Wilson Armoa,18398,1
359307964420456,Terere Cómplice,Meli Olavarrieta,18236,2
