Location name,Amount spent (EUR)
Aveiro District,233
Azores,108
Beja District,≤100
Braga District,341
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,175
Faro District,213
Guarda District,≤100
Leiria District,174
Lisbon District,1227
Madeira,112
Portalegre District,≤100
Porto District,786
Santarém District,146
Setúbal District,389
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,102
Évora District,≤100
