Location name,Amount spent (EUR)
Harju County,6337
Hiiu County,≤100
Ida-Viru County,668
Järva County,300
Jõgeva County,275
Lääne County,247
Lääne-Viru County,410
Pärnu County,563
Põlva County,196
Rapla County,257
Saare County,330
Tartu County,2134
Unknown,≤100
Valga County,196
Viljandi County,374
Võru County,253
