Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
175740570505,GroenLinks,GroenLinks,3222,32
128393027527,SP,SP,2125,50
146644665960101,Volt Nederland,Volt Nederland,1918,207
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,1511,119
288295911466,Greenpeace Nederland,Greenpeace Nederland,1291,25
428670174395114,Vattenfall,Vattenfall Nederland,1199,19
189701254384965,Eneco,Eneco,1172,13
134745106544502,Vogelbescherming Nederland,Vogelbescherming Nederland,841,39
57729029960,Amnesty International Nederland,Amnesty International Nederland,834,80
280080392065179,Waterschap De Dommel,Waterschap De Dommel,821,15
447218628670592,UNHCR Nederland,UNHCR Nederland,748,20
338750440106782,BBB BoerBurgerBeweging,Boerburgerbeweging,740,5
142602429748465,Waterschappen,Unie van Waterschappen,649,14
463828040351089,Waterschap Brabantse Delta,Waterschap Brabantse Delta,558,9
93833638834,Plan International NL,Plan International Nederland,548,46
1607001549529193,"Waterschap Amstel, Gooi en Vecht","Waterschap Amstel, Gooi en Vecht",509,17
156571571036057,Natuur & Milieu,Natuur & Milieu,406,8
121719834601889,FNV Vakbond,FNV Vakbond,402,20
189390074967767,Toegift,Toegift/Stichting Diensten voor Goede doelen,339,6
106370071810105,Cultuur onder Vuur NL,Stichting Civitas Christiana,331,6
165625476919894,CNV Vakmensen,CNV Vakmensen,302,56
526682507436451,PvdA Zuid-Holland,PvdA,257,1
488054904564547,ifaw,Stichting IFAW,252,52
159449970751999,Save the Children Nederland,Save the Children Nederland,249,15
142080576837,Vrij Nederland,Vrij Nederland,242,8
121264564551002,VVD,VVD,239,13
473492249475971,Stirezo Pro-life,Stichting Civitas Christiana,234,10
106020448037192,JA21,JA21.nl,226,47
103838582646296,Henriette van Hedel - Alliantie,Johanna Henriette Geertruda Elisabeth Van Hedel,220,9
353474172552,War Child Holland,War Child Holland,212,15
165914046762784,PvdA Limburg,PvdA Limburg,211,70
406548067183,Provincie Noord-Brabant,Provincie Noord-Brabant,207,2
393631714068016,Hoogheemraadschap van Schieland en de Krimpenerwaard,Hoogheemraadschap van Schieland en de Krimpenerwaard,206,7
201751609836046,Dokters van de Wereld (NL),Dokters van de Wereld (NL),203,17
270279943093158,Hoogheemraadschap Hollands Noorderkwartier - HHNK,Hoogheemraadschap Hollands Noorderkwartier - HHNK,201,8
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,201,5
108588405832078,Amref Flying Doctors NL,Amref Flying Doctors NL,199,23
198652680155932,Waterschap Rivierenland,Waterschap Rivierenland,189,10
201797779950690,Waterschap Vechtstromen,Waterschap Vechtstromen,188,1
197259153703330,Waterschap Rijn en IJssel,Waterschap Rijn en IJssel,181,21
403943403087425,ChristenUnie Flevoland,ChristenUnie Flevoland,170,45
171605059556434,World Animal Protection Nederland,World Animal Protection Nederland,164,2
439703479409823,ABP Pensioenfonds voor overheid en onderwijs,ABP,154,1
100364422327666,BVNL,BVNL,147,16
113895885305052,Partij van de Arbeid (PvdA),Partij van de Arbeid (PvdA),143,9
133687759997528,ASN Bank,ASN Bank,141,12
115027651906533,Wakker Dier,Wakker Dier,136,24
751427151608409,Water Natuurlijk Limburg,Water Natuurlijk Limburg,136,42
208649455871752,Hoogheemraadschap van Rijnland,Hoogheemraadschap van Rijnland,135,10
133720236695807,Werken voor Nederland,Werken voor Nederland,130,7
178362315106,European Parliament,European Parliament,128,12
158944324185744,Defence for Children,Defence for Children,116,20
120034538112114,Stichting Vluchteling,Stichting Vluchteling,116,1
198486356863605,Longfonds,Longfonds,112,29
148404651881567,VNO-NCW,VNO-NCW,112,18
226310417539522,PvdA Noord Holland,PvdA,109,2
83439828234,Milieudefensie,Milieudefensie,101,70
104314055924926,Het eerlijke verhaal,OTTO Work Force,≤100,6
248022541905667,Gemeente Amsterdam,Gemeente Amsterdam,≤100,9
285512534937,Terre des Hommes Nederland,Terre des Hommes Nederland,≤100,17
542364179119408,FNP Fryslân,FNP Fryslân,≤100,3
336575811655,Gemeente Rotterdam,Gemeente Rotterdam,≤100,3
100993049941618,Gemeente Den Haag,Gemeente Den Haag,≤100,3
347623668624706,50PLUSpartij,VLG,≤100,2
102943995924886,Water Wonen en Natuur,Water Wonen en Natuur,≤100,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,≤100,5
100660309175869,NieuwRechts,NieuwRechts.nl,≤100,10
101726072766798,Namens Noord-Hollanders.,Namens Noord-Hollanders,≤100,18
1409007399336866,BNNVARA,BNNVARA,≤100,8
103025673101606,PvdA-Drenthe,PvdA Drenthe,≤100,1
377484722432934,PvdA Provincie Utrecht,PvdA Provincie Utrecht,≤100,3
421920954609274,VVD Flevoland,VVD Flevoland,≤100,6
202064936858448,Geert Wilders,Geert Wilders,≤100,3
102523116490167,NJR,NJR,≤100,8
222029491143966,Free Press Unlimited,Free Press Unlimited,≤100,9
172860162749495,DOA,DOA,≤100,1
404247949634770,CARE Nederland,CARE Nederland,≤100,8
256330771194175,Iedereen mediawijs,Iedereen mediawijs,≤100,2
189621071055630,Hoogheemraadschap van Delfland,Hoogheemraadschap van Delfland,≤100,1
1550088745275913,DENK,DENK,≤100,79
327605354041024,CDA Zeeland,CDA Zeeland,≤100,13
480539702005665,DE VERLEIDERS,DE VERLEIDERS,≤100,27
141801972540083,EW Magazine,EW Magazine,≤100,10
104925795239389,Ismail El Abassi,Ismail El Abassi,≤100,5
115289021825188,Oxfam Novib,Oxfam Novib,≤100,2
225160178094449,Corekees,Corekees,≤100,7
143686555666670,Trees for All,Trees for All,≤100,5
412660072214613,Waterschap Limburg,Waterschap Limburg,≤100,24
844559615710915,Lilian Marijnissen,SP,≤100,4
118582591622050,Provincie Limburg,Provincie Limburg,≤100,1
101782468500004,Accion21,Accion21,≤100,7
582747471885273,Gemeente Barendrecht,Gemeente Barendrecht,≤100,1
