Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,5539,54
682268945137255,Chris Minns,Chris Minns MP,3607,23
192946087555045,Insurance Council of Australia,Insurance Council Australia,3351,2
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,2613,132
213476079972,Essential Workers Deserve Better,Mark Morey,2483,28
129209787133659,NSW Nurses and Midwives' Association,NSW Nurses and Midwives' Association,2234,26
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1761,16
280130718768016,Public Service Association of NSW,Public Service Association of NSW,1751,25
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1742,65
105228161893855,Climate 200,Climate 200,1445,21
76212817063,CARE Australia,CARE Australia,1427,31
10113538711,WWF-Australia,WWF-Australia,1365,6
308746806571901,Advance Australia,Advance Australia,1352,82
447447719391089,Health Care Providers Association,Health Care Providers Association,1337,14
24496278123,Unilever,Unilever ANZ,1330,2
92824008332,Plan International Australia,Plan International Australia,1228,21
1776727752614025,Glencore,Glencore Australia,1163,9
552968198133394,Peter Dutton,Peter Dutton MP,988,17
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,922,12
105931422364976,Jacqui Scruby,Jacqui Scruby,876,26
494820897261439,Bank Australia,Bank Australia,870,42
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",864,1
101589645013040,Thrive by Five,Thrive By Five,717,16
105140971475089,Chuffed.org - Australia,Chuffed.org,708,2
101013236196328,Victoria Davidson for Lane Cove,Victoria Davidson,624,7
89794331215,Oxfam,Oxfam Australia,602,71
8422338499,The Wilderness Society,The Wilderness Society,577,170
106572145637277,Helen Conway for North Shore,Helen Conway,577,10
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,551,16
13561467463,Liberal Party of Australia,Liberal Party of Australia,499,8
182564410468,Australia for UNHCR,Australia for UNHCR,435,103
101934832754638,Joeline Hackman,Joeline Pty Ltd,415,5
149648047339,Save the Children Australia,Save the Children Australia,409,27
453750595056,Cancer Council NSW,Cancer Council NSW,405,107
108381455902627,Australian Christian Lobby,Australian Christian Lobby,365,8
231341250224498,Australian Ethical Investment,Australian Ethical Investment,348,56
345960425540557,The Climate Council,The Climate Council,303,15
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,297,14
145347352187764,UN Women Australia,UN Women Australia,294,9
10852627380,World Animal Protection Australia,World Animal Protection Australia,290,15
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,261,26
389402551107986,NSW Road Safety - NSW GOV,These ads ran without a disclaimer,260,1
694832627392516,Prime Super,Prime Super,260,148
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,257,14
801533023293160,Binary,Gender Awareness Australia,252,30
272757739102,Engineers Australia,Engineers Australia,249,10
159487260807787,Tindo Solar,Tindo Solar,247,2
125812604095801,Invasive Species Council,Invasive Species Council,242,39
710266392358023,Future Super,Future Super,209,6
102329728050606,From the Heart,Cape York Institute,206,4
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),205,14
519600288380581,METRONET,METRONET,197,95
200713396630043,Big Steps Campaign,United Workers Union,197,4
268606619928735,Voice of the Martyrs Australia,Voice of the Martyrs Australia,193,7
105084998845350,BPH Energy,BPH ENERGY LTD,189,65
504855933190931,Time for Change - Change Aged Care,United Workers Union,185,49
68280472472,Queensland Conservation Council,Queensland Conservation Council,180,8
495942030479550,Electoral Commission of South Australia,ECSA,178,1
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,177,17
1407148622837316,Empowered Communities,Empowered Communities,175,1
24495551981,The Greens NSW,The Greens NSW,166,5
172381239442699,City of Parramatta,City of Parramatta,151,33
120462224723459,NSW Nationals,National Party of Australia - NSW,150,1
104946487519114,Hon Nick Goiran MLC,Office of Hon Nick Goiran MLC,150,1
262934517220161,Public Education Party,Public Education Party,148,3
111577958275695,Better BeCause,Better BeCause,147,12
100356216050100,Family First Party Australia,Family First Party Australia Ltd,147,6
