Location name,Amount spent (USD)
Atakora Department,≤100
Atlantique Department,≤100
Borgou Department,≤100
Collines Department,≤100
Donga Department,≤100
Littoral Department,≤100
Mono Department,≤100
Ouémé Department,≤100
Plateau Department,≤100
Zou Department,≤100
