Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,5874,4
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,5828,59
102639461303190,Fair Pay For All,Fair Pay For All,5799,123
10677003998,Shelter,Shelter,3265,258
311627208673,WWF UK,WWF UK,3053,76
9250349228,Greenpeace UK,Greenpeace UK,3011,39
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2990,77
7715002593,UNICEF UK,Unicef UK,2409,8
799576543492660,The Week Junior,The Week Junior,1814,50
7527864602,WaterAid UK,WaterAid UK,1689,62
124295177616347,Trades Union Congress (TUC),Trades Union Congress (TUC),1306,2
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1274,31
103662352102391,Family Debt Help,Ian Keith Parsons,1161,8
1613092172114946,DWP Digital,Department for Work and Pensions,803,4
117476785190,Save the Children UK,Save the Children UK,776,15
121936349543,World Vision UK,World Vision UK,773,32
35671512696,World Animal Protection UK,World Animal Protection UK,769,41
18044497940,Plan International UK,Plan International UK,733,55
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,719,9
166335402260,Scottish Water,Scottish Water,711,19
18168505158,The Woodland Trust,Woodland Trust,711,52
108951391565231,Help to Heat,Huw John Llewellyn,707,18
220543443746,International Rescue Committee - UK,International Rescue Committee UK,700,9
13047522725,Crimestoppers,Crimestoppers,668,60
177855115588808,The Week UK,The Week UK,638,21
59367068326,The Ramblers,The Ramblers,623,11
165099760197787,Welsh Government,Welsh Government,568,163
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,527,14
698773137204706,Give My View,Built-ID,513,21
841894835830532,Electoral Commission UK,Electoral Commission UK,495,15
348366988862054,Oxfam Campaigns,Oxfam Great Britain,490,10
308291623138631,Eco Footprint,Richard Lee Hughes,471,1
394936823930287,Age International,Age International,452,10
7043497714,Christian Aid,Christian Aid,421,1
106946654868342,Water's Worth Saving,Water UK,416,130
353224381469808,ifaw,IFAW,400,35
112712550420527,Sumofus UK,SumOfUs,391,1
1738524969810037,Mission India UK,Mission India UK,371,5
208573062515662,Freedom from Torture,Freedom from Torture,353,34
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,347,4
249209468838241,Good Law Project,Good Law Project,343,58
1562165810745599,Exit Hate UK,Exit UK,329,2
514212165305248,Leigh Day,Leigh Day,327,28
7214031395,Oxfam Great Britain,Oxfam Great Britain,321,8
10986039307,VSO,VSO,302,22
6233536938,War Child UK,War Child UK,297,40
39605200520,ActionAid UK,ActionAid UK,291,20
274651352565844,Oltco Ltd,Oltco Ltd,276,117
8423257659,Simon Brodkin,Avalon,274,45
490007667679401,Hugh James,Hugh James,269,7
