Location name,Amount spent (USD)
Akmola Region,817
Aktobe Region,236
Almaty Region,524
Atyrau Region,158
East Kazakhstan Region,296
Jambyl Region,144
Karaganda Region,168
Kostanay Region,109
Kyzylorda Region,159
Mangystau Region,169
North Kazakhstan Region,284
Pavlodar Region,278
South Kazakhstan Region,368
Unknown,≤100
West Kazakhstan Region,147
