Location name,Amount spent (USD)
Awdal,≤100
Banaadir,≤100
Bari,≤100
Bay,≤100
Gedo,≤100
Hiran,≤100
Lower Juba,≤100
Lower Shebelle,≤100
Middle Shebelle,≤100
Mudug,≤100
Nugal,≤100
Sanaag,≤100
Sool,≤100
Togdheer,≤100
Woqooyi Galbeed,≤100
