Location name,Amount spent (EUR)
Harju County,2262
Hiiu County,≤100
Ida-Viru County,167
Järva County,111
Jõgeva County,103
Lääne County,115
Lääne-Viru County,188
Pärnu County,221
Põlva County,≤100
Rapla County,102
Saare County,121
Tartu County,626
Unknown,≤100
Valga County,≤100
Viljandi County,143
Võru County,≤100
