Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,184536,18
1904070096535109,スマート選挙,株式会社センキョ,37153,13
684161888345926,西日本新聞me,西日本新聞me,26703,20
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20289,14
105573155696478,つもり洋介（津森洋介）,つもり洋介（津森洋介）,18613,1
208661552479830,日本財団,Shigeru Fujita,18471,2
361961963894878,東京都議会議員小山くにひこ,Kunihiko Koyama,10862,1
109760801771369,橋本 みきひこ,橋本 みきひこ,7957,10
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7500,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,6590,2
136636846682019,ふるさと名品オブ・ザ・イヤー,ふるさと名品オブ・ザ・イヤー,4913,4
102123262349398,県知事トークキャラバン事務局,面木 洋一,4431,2
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,3657,4
102468941548369,宮城県民共済,宮城県民共済,3375,3
103921962501743,こまざき美紀,こまざき美紀,2315,2
256504371891671,the-issues.jp,株式会社issues,2308,63
881025135256351,Japan In-depth,Japan In-depth,2186,8
603731356470113,関西学院大学　診療所を中核とした地域医療経営人材育成プログラム,関西学院大学専門職大学院　経営戦略研究科,1861,2
151214938794853,ミエセン,ジャッグジャパン株式会社,1394,9
486394434773945,春日部市議会議員　栄ひろみ　サポーターズクラブ,栄ひろみサポーターズクラブ,994,1
106164562257452,山形市議会議員　小田けんじ,小田 けんじ,972,2
1368986999877458,寺田ひろひで,博英 寺田,841,1
676655469036670,松下政経塾,松下政経塾,832,2
105831971138143,HUB沖縄,HUB沖縄,793,1
100554152593223,堤じゅん太事務所 【京都府議会議員】,堤 じゅん太,774,2
111452121171849,選挙しか勝たん！しんどい地獄の政治活動は業者に頼む！「どぶ板選挙ドットウィン！」緊急相談窓口「03-6915-2310」,成田幹男,742,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,636,1
1671853216366712,東こう史ひろ,東猴史紘,588,1
168869767018564,白石洋一よういち,Yoichi Shiraishi,539,1
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,527,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,487,1
100555038096269,Central-tanshi FX,These ads ran without a disclaimer,446,4
28928259418,"Saïd Business School, University of Oxford",These ads ran without a disclaimer,443,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,381,1
526327500799853,China.org.cn,These ads ran without a disclaimer,377,1
103400344869094,大磯・二宮 なかよしテレビ,藤川忠彦,364,1
492073607520322,認定特定非営利活動法人 ふくしま30年プロジェクト,NPO法人ふくしま30年プロジェクト,354,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,320,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,285,1
105008882249998,GHQ 焚書アーカイブス,These ads ran without a disclaimer,267,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,250,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,207,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,159,2
141372482598678,Heritage Fine Jewelry,These ads ran without a disclaimer,132,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
104260600990303,呉・リノベーションまちづくり,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,2
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
191399134327652,aramco,These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
103929768026322,Key Insights From Bestsellers,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
