Location name,Amount spent (EUR)
Andalusia,3325
Aragón,536
Balearic Islands,630
Cantabria,229
Castilla y Leon,686
Castilla-La Mancha,578
Cataluña,3951
Comunidad Valenciana,3075
Comunidad de Madrid,3064
Extremadura,422
Galicia,881
Islas Canarias,1166
La Rioja,108
Navarra,235
País Vasco,964
Principality of Asturias,403
Region of Murcia,542
Unknown,≤100
