Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,41677,29
2214398435317853,CNN Prima NEWS,FTV Prima,17712,4
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,12126,23
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,6888,8
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",4414,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,4058,8
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,2975,6
178362315106,European Parliament,European Parliament,2357,8
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,2015,1
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1985,7
137778619615350,Voyo.cz,TV Nova s. r. o.,1967,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,1965,3
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1923,6
356451014434612,Marian Jurečka,KDU-ČSL,1917,12
1956144064659620,BlueTV,Aliance pro budoucnost,1911,1
107898832590939,European Commission,European Commission,1833,6
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1813,5
609246842426009,Rekonstrukce státu,Rekonstrukce státu,1789,9
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1773,4
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,1351,2
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1181,2
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,983,1
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",979,11
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,951,3
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,944,6
424114981002397,Český rozhlas Plus,Český rozhlas,831,29
108973609370,Linka bezpečí,Linka bezpečí,791,2
137301989386,Aktuálně.cz,Aktuálně.cz,633,1
287724754662359,HateFree Culture,HateFree Culture,629,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,615,4
102844685102730,Olga Richterová - místopředsedkyně Sněmovny,Česká pirátská strana,615,3
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,598,22
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,566,6
90002267161,TOP 09,TOP 09,562,6
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,539,7
1469427909957890,Reportér magazín,Reportér magazín,537,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,526,3
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,512,6
693725074166331,Naše zdravotnictví,Naše zdravotnictví,509,5
251656685576,KDU-ČSL,KDU-ČSL,500,3
52479821102,Týdeník Respekt,Týdeník Respekt,491,1
100866455735800,Aussies Sky News,These ads ran without a disclaimer,433,2
711658465662315,XTV,XTV,419,7
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,413,7
100201752249169,Spolu21,Občanská demokratická strana,409,6
102335125456707,TV SKLAD,TV SKLAD,376,1
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,358,1
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,358,6
104635828989286,Teplator,"TEPLÁTOR, a.s.",347,1
460558621177512,Zálohujme.cz,Zálohujme,336,1
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,336,14
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,329,4
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,322,4
124212050978293,Kverulant org,Kverulant org,317,2
1488001698123402,Tomáš Kaštovský,Tomáš Kaštovský,315,6
114979717860158,VL&Partneři,VL&Partneři s.r.o,293,4
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,289,10
106455438982920,Back Legal,These ads ran without a disclaimer,272,3
125830487980906,Solární asociace,Solární asociace,271,3
108912897259781,Психічне здоров'я для України,These ads ran without a disclaimer,259,2
579215965436046,JSNS,"Člověk v tísni, o.p.s.",252,4
1953958664821128,Piráti Hradec Králové,Česká pirátská strana,250,3
316563285803,TOP 09 - Liberecký kraj,TOP 09,219,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,214,7
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,205,1
100609955039699,Corrency,Corrency,205,1
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",203,3
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,176,2
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,176,3
2068226376787023,Piráti Praha 12,Česká pirátská strana,174,1
100843142503124,ZjistiVíc.cz,Zjisti víc,173,3
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,172,2
378827025796132,Peak.cz,Peak.cz,170,9
100713699374019,Richard Brabec,Richard Brabec,166,1
123858471641,iROZHLAS.cz,Český rozhlas,165,2
369035059843617,REMAX Delux,Tomáš Šimek,163,2
453697017993990,Aspen Institute Central Europe,Aspen Institute Central Europe,163,2
107563435940797,Skanska v ČR a SR,Skanska,160,2
162339237115277,GoOut,These ads ran without a disclaimer,155,1
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,154,4
284944781875,EURACTIV.cz,EURACTIV.cz,152,5
103779080972210,Youradio Talk,Youradio Talk,145,6
205487459463490,Helios od Asseco Solutions,These ads ran without a disclaimer,134,1
282765711734893,Piráti Moravskoslezský kraj,Dedek Jakub,121,2
101571722521084,Prahajede.cz,Magistrát hl. města Prahy,118,2
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,118,2
495496033796328,Stanislav Blaha,Stanislav Blaha,116,3
105535088816764,SPOLU pro Lipence,Martin Trnka,112,3
1701718886552103,Moje Evropa,Moje Evropa,101,1
164815317047040,Jan Bureš,Jan Bureš,101,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,101,1
1649724681776439,ProMOST,ProMOST,≤100,3
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš,≤100,3
101230222584230,Pavel Vrbický - náměstek primátorky Hradce Králové,Česká pirátská strana,≤100,3
119624098506,Kateřina Konečná,Filip Zachariaš,≤100,1
