Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
133044800622,Greenpeace España,Greenpeace España,1230,16
78151799929,Amnistía Internacional España,Amnistía Internacional España,1142,145
57845333112,Save the Children España,Save the Children España,1012,60
94118672764,ACNUR Comite español,ACNUR Comite español,677,33
815597255122198,Osoigo,Osoigo,576,145
418020808228650,Ministerio de Hacienda y Función Pública,Ministerio de Hacienda y Función Pública,523,2
467925280299505,Médicos Sin Fronteras España,Médicos Sin Fronteras España,446,16
256196396278,UNICEF España,UNICEF Comité Español,434,53
20108693880,Oxfam Intermón,Oxfam Intermón,425,52
1090745367686140,SotySolar,Sotysolar,409,87
57973661707,WWF España,WWF España,342,55
366619768708,Plan International España,Plan International España,331,35
2303932849928475,Centre del Carme Cultura Contemporània CCCC,Consorci Museus GVA,302,6
107586119439370,CEPSA Corporate,Cepsa,300,2
169915749735403,CEAR,CEAR,282,6
95878687102,Fundación Vicente Ferrer,Fundación Vicente Ferrer,275,10
178362315106,European Parliament,European Parliament,266,5
131231529742,Fundación Anesvad,Fundación Anesvad,239,39
104690619568713,"Yo reciclo vidrio, ¿y tú?",Ecovidrio,234,10
116189118344,Fundación Igualdad Animal,Fundación Igualdad Animal,188,3
225291804261572,Jaume Collboni,PSC Barcelona,178,7
104643967668221,endesa,Endesa,161,1
111892984250,Fundación World Vision España,Fundación World Vision International,154,53
54779960819,United Nations,United Nations with Facebook Ad Credits,151,9
170506213454467,Aprendemos Juntos 2030,BBVA,143,1
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,131,4
161916260510295,Òmnium Cultural,Òmnium Cultural,126,8
176592142419661,Holaluz,HolaLuz.com,123,2
491350377672965,Fundació Carulla,Fundació Carulla,122,8
256196396278,UNICEF España,UNICEF ESPAÑA,111,12
276999106249,Asociación Española Contra el Cáncer,Asociación Española Contra el Cáncer,111,12
111818208411874,Belleza y Salud - España,These ads ran without a disclaimer,≤100,3
184206244997351,198,198,≤100,6
107638800626658,Coca-Cola European Partners España,Findasense,≤100,1
187170858138979,PSOE Extremadura,PSOE Extremadura,≤100,1
101812872336696,Alivia,Fundación Alivia España,≤100,29
146043418739497,Diari ARA,Diari ARA,≤100,40
175357075823543,CRIS contra el Cancer,FUNDACIÓN CRIS DE INVESTIGACIÓN PARA VENCER EL CÁNCER,≤100,28
