Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,80437,17
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,22733,1
103018869332378,BantuPage,Ikechukwu Orji,11259,12
102823605038626,Phoenix Relations,These ads ran without a disclaimer,10890,1
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,9949,7
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,7983,3
171885956874687,Because Of Our Tomorrow,BOOT Party,6764,2
100184822405750,Saliu Mustapha,Saliu Mustapha,6155,2
661879807208966,ATIN - Atiku Transformation Initiative For Nigeria,ATIN - Atiku Transformation Initiative For Nigeria,5863,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,5770,2
1598205703573433,Senator Uba Sani,Uba Sani Media,5158,5
110635338055920,Cedanac Resources,Cedanac Resources,4819,1
102835755970763,NN19,NN19,4631,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4363,2
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,4152,14
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3041,1
169876108479467,Biyi Otegbeye Campaign Organization,Biyi Otegbeye Campaign Organization,2922,3
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,2680,3
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,2602,1
971769479677563,Gbenga Olawepo-Hashim,Emmanuel Oko,2553,2
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,2445,3
215863191948778,Frank Nweke Jr,Frank Nweke Ii,2390,3
101622722635138,Advocacy For Good Governance,Nnadi Sunny,2383,5
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",2380,3
744766039058747,Inside Kaduna,Inside Kaduna Media,2320,3
120346118099706,BrandPower,BrandPower,2311,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2306,1
948223658602676,Avante Creatives,Avante Creatives,2306,1
1810770082585803,Vincent Idele-Iyen,These ads ran without a disclaimer,2219,1
