Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,2547,18
550280998481446,Rasha Kelej,Rasha Kelej,1812,15
798673866859390,ETC TV,ETC TV,1206,30
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,959,9
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,792,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,443,4
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,403,5
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,317,2
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,279,1
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,235,4
100989841697034,محمد على ابوحجازى ـ عضو مجلس الشيوخ المصري,محمد ابوحجازي,231,2
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,217,1
110877857406073,المهندس حسام لبن,المهندس حسام لبن,207,4
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,196,1
117690156743688,النائب حافظ عمران,Shôükrý Ömrãñ,175,3
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,169,2
102806525317449,Delta Landmark,Delta Landmark,164,4
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,155,3
622390311179612,وقف الأمة Ümmet Vakfı,These ads ran without a disclaimer,151,1
166420296805460,حزب المحافظين,حزب المحافظين,144,5
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,144,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,140,3
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,132,4
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,122,3
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,115,3
112132621789349,Support Youssef - عشان يوسف,These ads ran without a disclaimer,110,1
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,106,1
764353836981278,الصفحه  الرسمية للعميد نور ابوستيت,محمد عبدالله كامل,101,1
308088503057656,النائب محمود عصام,النائب محمود عصام,≤100,3
111393504057042,د/ مها عبد الناصر,د/ مها عبد الناصر,≤100,3
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,≤100,3
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,≤100,1
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,≤100,2
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
109093158038193,Mohamed El Manzalawi - محمد المنزلاوي,Mohamed El Manzalawi - محمد المنزلاوي,≤100,2
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,≤100,2
158643697625854,محمد تيسير مطر - Mohamed Tayser Mattar,Aplus,≤100,4
298138254162621,النادي الليبرالي بالقاهرة,النادي الليبرالي بالقاهرة,≤100,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,2
