Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,357064,9
54779960819,United Nations,United Nations with Facebook Ad Credits,215650,9
102377305543409,AITC Meghalaya,Indian Political Action Committee,94675,85
187668288312583,Otrivin,Haleon India,73170,4
953600271404690,BJP Meghalaya,Bharatiya Janata Party,50204,35
104516512296314,Kartikeya Sharma,Adv Tech,49262,68
105671775473178,Jan Suraaj,Jan Suraaj,36664,58
21169267101,Give,Give,34511,3
168694379812269,Astroyogi,These ads ran without a disclaimer,24109,3
107395897271506,Kutumb,Swatantra Verma,22246,31
100657705794221,Chennai Sangamam,Chennai Sangamam,20927,1
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,19520,2
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,17053,71
270666596375251,Jhatkaa.org,Jhatkaa.org,16062,76
1521106071438318,CMO Chhattisgarh,Clarion IT,13374,4
101512282514626,Pintu Sarkar,Pintu Sarkar,13335,23
139329159472557,Amarinder Singh Raja Warring,Chanpreet Singh Sehgal,12651,13
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,12434,1
1488581191158902,Conscious Planet,Isha outreach,11818,2
104211439033799,Jagane Kavali,Jagane Kavali,10564,31
1568965503322927,Aacharya Vijay RatnaSunder Surishwarji,Aacharya Vijay RatnaSunder Surishwarji,10327,2
109986065209042,Mera Apna Rahul,Mera Apna Rahul,10208,33
174283119250672,Save the Children India,Bal Raksha Bharat,10029,42
101713962007976,Amrit Mahotsav,Amrit Mahotsav,10005,4
2073183832762291,Meri Neta - Priyanka Gandhi,Jitender Kumar Bhardwaj,9895,3
411129449009589,K.C. Venugopal,K.C.Venugopal,9043,28
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,8991,16
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,8898,73
347337386104390,Rama Chandra Yadav,B Ramachandra,8330,2
1826491730900559,Keshava Rajanna B,Abishek Nb,7989,24
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,7291,183
102106021886833,A K Sharma,Harish Sahrawat,7040,8
184278081698180,Ashok Gehlot,Ashok Gehlot,6536,1
109707661884154,Indian Compass,theindiancompass.com,6239,13
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,6089,24
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,5967,10
113541631336757,Conman Conrad,Conman Conrad,5929,15
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,5803,31
109986065209042,Mera Apna Rahul,MeraApnaRahul,5786,101
146177392223532,Indian National Congress - Punjab,Chanpreet Singh Sehgal,5667,5
121970731329322,Political Tamaasha,Ritesh Bhimrao Bhagat,5401,3
105617802345989,BQ Prime Hindi,Bloomberg Quint,5322,2
294493857651676,Rahul Gandhi,Indian National Congress,4812,1
