Location name,Amount spent (EUR)
Central Finland,347
Central Ostrobothnia,104
Etelä-Savo,133
Kainuu,≤100
Kymenlaakso,185
Lapland (Finland),167
North Karelia,217
Northern Ostrobothnia,473
Ostrobothnia (region),247
Pirkanmaa,684
Pohjois-Savo,312
Päijät-Häme,241
Satakunta,227
South Karelia,127
Southern Ostrobothnia,212
Southwest Finland,663
Tavastia Proper,179
Unknown,≤100
Uusimaa,2877
Åland Islands,≤100
