Location name,Amount spent (EUR)
Aveiro District,222
Azores,≤100
Beja District,≤100
Braga District,248
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,140
Faro District,170
Guarda District,≤100
Leiria District,150
Lisbon District,884
Madeira,≤100
Portalegre District,≤100
Porto District,622
Santarém District,140
Setúbal District,335
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
