Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
101673076131930,พรรคเปลี่ยน,พรรคเปลี่ยน,644724,125
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,66461,18
1664134843802676,ก้อง อรรฆรัตน์ นิติพน,Akarat Nitibhon,39669,238
100206651558734,พรรคชาติพัฒนากล้า - ChartpattanaKLA Party,พรรคชาติพัฒนากล้า - ChartpattanaKLA Party,34779,6
283908908680102,พรรคพลังธรรมใหม่,พรรคพลังธรรมใหม่,31615,30
103503346076459,สมเกียรติ ตันตระกูล,8898PRODUCTION COMPANY LIMITED,24257,13
149079361791677,พรรคเพื่อไทย,พรรคเพื่อไทย,19745,4
1973111156281141,กอล์ฟ อัครนันท์ กัณณ์กิตตินันท์,Akaranun Khankittinan,17955,6
567028733726812,ต่อศักดิ์  อัศวเหม,ต่อศักดิ์  อัศวเหม,17597,12
105546651850693,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,Weeranan Huadsri,14785,44
111067427367211,กิตติพล รวยฟูพันธ์ เบอร์ 14 ผู้สมัคร สส เขตทุ่งครุ ราษฎร์บูรณะ พรรคเพื่อไทย,กิตติพล รวยฟูพันธ์ เบอร์ 14 ผู้สมัคร สส เขตทุ่งครุ ราษฎร์บูรณะ พรรคเพื่อไทย,14451,5
681918321922813,ดร.ตั้น กฤชนนท์ อัยยปัญญา,ดร.ตั้น กฤชนนท์ อัยยปัญญา,14216,22
2222987881148969,อดีต ส.ส. กรณิศ งามสุคนธ์รัตนา เขตวัฒนา เขตคลองเตย เบอร์ 1 บัตร สีม่วง,อดีต ส.ส. กรณิศ งามสุคนธ์รัตนา เขตวัฒนา เขตคลองเตย เบอร์ 1 บัตร สีม่วง,13358,31
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,11881,22
112969264517494,เพ็ญพิสุทธิ์ จินตโสภณ - Penpisut Jintasophon,เพ็ญพิสุทธิ์ จินตโสภณ - Penpisut Jintasophon,11266,18
161651553861945,Amnesty International Thailand,Amnesty International Thailand,10275,3
108635927540997,เทมส์ ไกรทัศน์ - ภูเก็ต,เทมส์ ไกรทัศน์ - ภูเก็ต,10250,19
