Location name,Amount spent (EUR)
Harju County,1482
Hiiu County,≤100
Ida-Viru County,128
Järva County,≤100
Jõgeva County,≤100
Lääne County,≤100
Lääne-Viru County,106
Pärnu County,115
Põlva County,≤100
Rapla County,≤100
Saare County,≤100
Tartu County,386
Unknown,≤100
Valga County,≤100
Viljandi County,≤100
Võru County,≤100
