Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
141870402543282,AK Parti,Ak Parti,22284,2
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),16809,5
107826985478243,Yakup Türkal,Yavuz Türkmen,4443,9
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,3157,1
102095934751904,Deva Partisi,Deva Partisi,2131,2
851556338241562,Ayşen Kurt,Ayşen Kurt,2083,5
319026564921676,Vatan Partisi,Vatan Partisi,1516,1
294889615437,Sinan Oğan,Sinan Oğan,1493,1
100939478640264,Gazete Oksijen,Gazete Oksijen,1411,2
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1313,4
459314071262613,Zeynettin Aydın,Zeynettin Aydın,1181,4
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,956,2
101412759569893,ozkancakir81,Özkan Çakır,917,7
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,880,3
101490908746353,Zafer Partisi,Zafer Partisi,811,3
103728271055286,Selçuk Kılıçaslan,Selcuk Kilicaslan,778,7
1481865401841739,Müge Yıldız Topak,Sinan Karışan,772,3
364210594061098,Ferhat Aksoy,FERHAT AKSOY,754,3
145814368809315,Kadıköy Belediyesi,Kadıköy Belediyesi,727,7
498579987170393,العدسة  The Lens,thelenspost,714,22
101905456156003,Nezih Özgenç,Nezih Özgenç,700,5
109407151806354,İsmail İnlidere,Ismail Inlidere,691,4
116700578036880,Prof. Dr. Fatih Yardımcıoğlu,Adem Ağın,642,1
103512145794595,İnsanlık İçin,İnsanlık İçin,597,6
427667890724620,Tarkan Akıllı,Tarkan Akıllı,540,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,518,3
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,517,2
1930475813747433,Anket Araştırma Merkezi,These ads ran without a disclaimer,513,3
100390712964512,Deli Kadın,kurumsal reklam,503,5
359173597602930,Muğlim Bağatar,Muğlim Bağatar,472,4
141311632555208,Bağımsız Türkiye Partisi,Mehmet Erkul,420,2
1439683329600228,Ümit Uysal,Ümit Uysal,419,3
113917671638332,Cumhuriyet Halk Partisi Milletvekili Aday Adayı Emre Şahin Köroğlu,Emre Şahin Köroğlu,416,2
114074221593367,Av. Arb. İzzet Buzkan,TARIK KESKİN MARKA FİKİR SANAT A.Ş.,409,1
106187277979172,Dijital Gaste,Veysel Karahan,402,2
449237108936779,İsmail Ofluoğlu,İsmail Ofluoğlu,372,1
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,371,12
190217144502606,Av. Sinan Tekin,Sinan Tekin,364,4
105309119124010,Sancakşehir Projeleri Sezer Ateş İnşaat,Sezer Ateş,330,1
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,326,9
103364071239790,Kırşehir Kısa Haber,Kırşehir Kısa Haber,325,3
