Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,66206,5
257830240980106,Ronnie Dadivas,Roxas City United,7755,19
107853288892129,Don Artes,RAM,5682,2
101538478280535,Rodante Marcoleta,Danica Patt Pulgo Guevarra,5208,1
107853288892129,Don Artes,Friends of Don Artes,4695,5
547821942058909,Pilipinas Today,WFPH,3367,36
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3192,2
701517253228758,DOSTv,DOSTv,2527,7
100155158432600,The Health Center PH,The Best Healthctr Hub Ph,2494,3
75665129515,Go Negosyo,Go Negosyo,2472,15
102340105982970,MABULOk San Fernando,These ads ran without a disclaimer,2352,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1805,4
220125414691980,Philusa Corporation,Philusa Corporation,1669,4
154519977908138,Department of Social Welfare and Development,Department of Social Welfare and Development,1657,3
48688071399,Greenpeace Philippines,Greenpeace Philippines,1370,3
383692956053,Gov. ER Ejercito,Mr. Gonzaga Digital Marketing Services,1291,1
156752721080952,Sonny Angara,Sonny Angara,1192,2
1380167115635985,LEDS Clothing,LEDS Clothing,1177,11
163550757135020,News5,News5,1154,8
109974345259778,Stop Dirty Energy,These ads ran without a disclaimer,1142,1
109515814905110,4Ps Party-list,4Ps Party-list,1118,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1026,4
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1020,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1012,1
1332938170076882,Tatak QC,Polsure,979,4
269175894020945,Pilipinas Today,WFPH,958,10
186667502068528,Larry De Costa,WFPH,909,9
223618785182273,Pilipinas,WFPH,829,8
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,816,1
1566478310240623,Francis Tolentino,Francis Tolentino PH,784,5
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,761,27
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,742,8
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,728,3
482512205434891,AYEJ,AYEJ,648,2
705660422953865,About Metro Pacific,WFPH,619,7
166107624078770,Camanava News,CAMANAVA News,606,4
107439155989086,USAID Philippines,These ads ran without a disclaimer,591,2
74186694880,Uratex Philippines,These ads ran without a disclaimer,570,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,568,4
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,550,2
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,546,4
495629064258114,Lolita Karen Javier,Amor U. Nacional,540,1
265779500134955,SM Supermalls,SM Supermalls,529,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,518,1
763661247120096,Planet CORA,These ads ran without a disclaimer,513,1
100170811672425,Pilipinas Today Kyusi,WFPH,500,6
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,484,1
102416946167379,Feng Shui,These ads ran without a disclaimer,435,3
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",411,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,392,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,390,7
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,351,7
505887912898325,Positive Energy,Energy Development Corporation,347,2
103206424893248,Davao Consumer Movement,Davao Consumer Movement,341,4
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,330,5
101935445680941,Inside Politico,Polsure,313,1
103485942191411,Juan Bulletin,Polsure,312,1
374004705980904,Philippine Business for Education,Philippine Business for Education,307,3
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,284,11
105969951219886,Sibika.ph,Philippine Business for Education Inc.,279,3
358799977784803,Break Free From Plastic,Break Free From Plastic,255,1
104955062184489,BBM Movement,UEEI Consorcia Inc,244,1
107701168822758,Aksyon TV,Aksyon Demokratiko,238,3
110529111699411,PhilNews24,Polsure IT Services,220,1
438159769566830,EDC BINHI,EDC BINHI,207,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,203,1
