Location name,Amount spent (USD)
Banaadir,≤100
Bari,≤100
Bay,≤100
Galguduud,≤100
Hiran,≤100
Lower Shebelle,≤100
Mudug,≤100
Nugal,≤100
Sool,≤100
Togdheer,≤100
Woqooyi Galbeed,≤100
