Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
100634213060427,Levantados,Somos Los Levantados,3788619,12
101481752980291,Derecho al Futuro,Derecho al Futuro,1051376,38
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1028168,54
110079031997390,Con Larreta,Con Larreta,760922,202
110568602036048,Córdoba La Número 1,Córdoba La Número 1,442238,51
2339859699626643,Hacemos Unidos por Córdoba,Hacemos Unidos por Córdoba,284055,29
112049281793676,Luis Giraudo,Luis Giraudo,250195,28
113902874399198,La Provincia Hoy,La Provincia Hoy,234434,51
148539931942743,Rodrigo de Loredo,Juntos por el Cambio,229088,28
105713179194959,Martín Llaryora 2023,Hacemos Unidos por Córdoba,228735,23
112520905144572,La Unión Mendocina,La Unión Mendocina,222404,123
525334380868858,Martín Lousteau,Fundación Lebensohn,204559,36
108662685562965,La Ciudad Necesita Orden,La Ciudad Necesita Orden,203619,131
132275286851048,Luis Alfredo Juez,Juntos por el Cambio,202106,94
100151736415392,Cordobalanumerouno,Cordoba la número uno,184848,14
622853724492420,Federico Otermín,Frente de Todos Lomas,180787,5
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,153486,50
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,144881,10
138406616275954,Marcelo Orrego,Producción y Trabajo,139028,2
141882839166950,Tres Lineas,Tres Lineas,132992,19
104782484202318,Medio Buenos Aires,Medio Buenos Aires,122569,18
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,114268,19
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,107726,19
661820123919190,Gaston Hissa,Gaston Hissa,107210,50
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,88355,7
958750317533178,Manuela Castañeira,Nuevo MAS,87350,6
544986472243896,Data Diario,Data Diario,85602,23
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,78363,57
120071284390762,Paula Omodeo,ciatware,76070,11
101089933000633,Es con Rossi,Es con Rossi,74738,24
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,63231,2
1025286324218044,CPC Mons Pablo Cabrera MuniCba,municipalidad de córdoba,62020,4
253898394637965,Luciana Echevarría,MST Movimiento Socialista de los Trabajadores,61922,9
116132931475564,Yo Quiero La Unión,These ads ran without a disclaimer,61686,7
947520791967929,Claudio Poggi,Claudio Poggi,61178,21
714605368619727,Alfredo Cornejo,Frente Cambia Mendoza - Lista 501 A,60295,2
1383679141758544,Total República,Total República,59674,22
101928449287869,Sebastian Demarchi,Sebastian Demarchi,57109,17
390606981676723,Susana Torres,Susana Compromiso por San Luis,56374,5
1653293061570409,Federico Alesandri,Federico Alesandri,55908,13
138240873247312,Gabriel Pradines,Gabriel Pradines,55052,22
112090455034177,El Portavoz Oficial,El Portavoz,53548,18
112551795187704,Votemos Bien,Votemos Bien,53295,17
149721655226597,Oscar Cachi Martinez,Oscar Martínez,52229,2
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,52180,17
363825283650115,Vicente López,Vicente López,49507,4
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,48683,48
103088924366000,Noticias d,Noticias d,48053,132
380587129254638,Frente de Todos Corrientes,Frente de Todos Corrientes,47382,67
624669377571669,Silvia Elias de Perez,Silvia Elias de Perez,47186,11
110806461830762,El Sol Web,El Sol Web,45764,21
1418780111682690,Marcos Cleri,Marcos Cleri,44716,26
102007812840437,Jóvenes con Wado,Jóvenes con Wado,42053,12
114142051627143,Hacemos Unidos por Monte Cristo,Hacemos Unidos por Monte Cristo,41528,54
746367662125053,Damian Contreras,Damian Contreras,41110,6
108679841853325,Contame Más,Contame Más,39511,21
404298126701570,Abel Freidemberg,Abel Freidemberg,39367,1
605540860101596,Diario Criollo,Diario Criollo,37984,21
836721716420200,Lautaro Jimenez,Frente de Izquierda,36488,10
102289782502796,Prensa Digital,Prensa Digital,36293,14
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,36202,9
102201116202672,Federico Lifschitz,Federico Lifschitz,36198,23
192108560832888,Luis Petri,Luis Petri,36130,1
373191063238201,Juntos Somos Monte Buey,Juntos Somos Monte Buey,36123,55
442074085928723,Raúl Jalil,Raúl Jalil,35456,16
102534516011045,La Gloria Noticias,La Gloria Noticias,35390,15
114364621598017,Vamos San Juan,Frente San Juan por Todos,35085,7
102191259342345,Pablo Cornet,Juntos por Va,34960,7
1513606025317399,Natalio Mema,Natalio Mema,34937,2
622264851251322,José María Canelada,José María Canelada,34775,8
111452835245770,Adriel Dalgaard Knott,Adriel Compromiso por San Luis,34484,7
106238024913688,Agustina Serrano Gómez,Agustina Serrano Gómez,34244,17
231169830377923,Gabriel Solano,Frente de Izquierda,32543,8
65695624363,Rubén Giustiniani,Igualdad y Participación,32144,6
147255748694051,Fernando Espinoza,Municipio de La Matanza,32073,35
572672609527991,Ramiro Fernández Patri,Ramiro Fernández Patri,31975,49
1470809306572155,Armando Luis Gay,Armando Luis Gay,31149,30
106560742263098,Noticias El Portal,Noticias El Portal,30314,14
131381938371647,Corta La Bocha Noticias,Corta La Bocha,30065,16
385958661832297,CPC Villa El Libertador Municba,municipalidad de córdoba,29767,2
113138195384719,Nestor Grindetti,Nestor Grindetti,29354,16
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,29331,16
107631983989726,Argentina Federal,Argentina Federal,28798,10
103322152538185,La Verdad Noticias,La verdad noticias,28785,8
233734300112003,Juan Monteverde,Ciudad Futura,28009,18
101004208254774,Eber Caseres,Eber Caseres,27984,3
1549511365261275,Omar De Marchi,La Unión Mendocina,27669,46
107756622140473,El Litoral Web,El Litoral Web,27610,10
107919011974055,Hoy Sur,Hoy Sur,27550,16
1915928008689451,Eli Cuesta,Eli Cuesta,27464,59
117782078843803,Juan Argañaraz,INSPIRAR,27434,13
171330806277312,Diego Santilli,Instituto República,27267,24
406037676834793,Gaceta Bonaerense,Gaceta,26682,3
102436695787908,Chubut por el Cambio,Juntos por Chubut,26582,8
113395874909201,Punto Noticias,Punto Noticias Web,26568,9
259111760849274,Federico Angelini,Juntos por el Cambio,26452,10
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,26014,3
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,25186,12
292281090892843,Todo un País,Todo un Pais,25058,19
103727899337186,Argentina Dice,Argentina dice,25013,18
564830380326427,Juan Carlos Polini,Polini,24343,32
150952845376490,Sarita Alperovich,SARITA ALPEROVICH,24283,3
104417732484057,El Independiente Noticias,El Independiente,24196,8
111669735076988,Hora Cero,Hora Cero Noticias,23715,14
112595328432641,Wado 2023,Jóvenes con Wado,23607,8
2100247803599149,Ulpiano Suarez,Ulpiano Suarez,23581,3
1567551246808899,Laura Vilches,Frente de Izquierda,23310,6
104733589113258,La Gaceta Nacional,La Gaceta Nacional,23285,11
103740369249125,El Provinciano,El Provinciano,23185,10
77372853052,Walter Ceballos,Walter Ceballos,23152,17
111600998225620,Noticias Zero,Noticias Zero,23094,9
20906273675,Greenpeace Argentina,Greenpeace Argentina,22720,7
610065179346397,NotiBaires,Comunicarg,22691,5
105716442346264,Conurnarnia,Conurnarnia,22524,7
100513966017836,Noticias del Sur,Noticias del Sur,22354,10
102187456039094,Enterate Ya,Enterate Ya!,22197,11
628498977777284,El Continental,Periodico El Continental,22042,10
114068194983315,HugoDagorret,Hangar,21839,9
102586422860634,Guille Gassenbauer,LAR Marketing SAS,21744,6
115159591586867,Enfoque Santafesino,Enfoque Santafesino,21509,12
119518424464209,Recuperar Lanús,Recuperar Lanús,21367,26
111064391804839,Argentina Productiva,Argentina Productiva,21318,8
100975902971250,La Libertad Avanza en San Juan,La Libertad Avanza en San Juan,21086,1
730231177082132,"Enrique  ""Quique""  Ramirez",PRO Formosa,20708,14
103846469204203,La Ola Noticias,La Ola Noticias,20243,6
1010952492291178,Victoria Tolosa Paz,Camino a la Victoria,19986,1
1490133761315921,Johana ''La Leona'' Alfonzo,Johana ''La Leona'' Alfonzo,19832,26
137982309546526,Aida Ayala,Aida Ayala,19652,11
112161968547691,Realidad Federal,REALIDAD FEDERAL,19569,17
2251397431784810,InfoArgentina,Comunicarg,18965,4
134557130216408,Jorge Jofré,Jorge Jofre,18812,9
141231856052932,Evert Van Tooren,Evert Van Tooren,18719,33
106053572495850,David Zencich 2023,Juntos Merlo,18608,3
123120957430866,Cuarto Oscuro Santa Fe,Cuarto Oscuro Santa Fé,18089,6
113898744658728,El Progreso Web,El Progreso,17952,10
205176889566970,Mauricio Longin D'Alessandro,Mauricio D'Alessandro,17722,4
272338312973462,Santiago López Medrano,Santiago López Medrano,17546,44
103763616021568,Fabián Oso Tello,Fabian Tello,17406,3
896073793900056,Lalo Creus,Lalo Creus,17389,6
113966001646171,Juan Pablo Poletti,Asociación Civil Crecer Santa Fe,17279,15
1412192242433307,Franco Ponce de León,Espacio CREO,17244,11
106683794885574,Andrés Petrillo,Andres Petrillo,17203,8
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,16881,15
1662250880709156,Lanús Municipio,Lanús Municipio,16835,5
103133226132132,Info Regional,www.inforegional.online,16731,18
405968363074387,Marco Julio Puricelli,Ideas y Vision,16503,8
103948405867129,El Confidencial Noticias,El Confidencial Noticias,16261,9
327454924058033,Mariano Campero,Mariano Campero,16105,12
795021870593381,Info al día,Info al Día,15514,2
1567154286880194,Marcelo Albaca,Marcelo Albaca,15468,24
819240928422696,César Treffinger,Cesar Treffinger,15282,6
277321356073164,Stella Maris Cordoba,Stella Maris Cordoba,15229,30
129744574185800,Julián Amendolaggine,Julián Amendolaggine,14922,7
192108560832888,Luis Petri,Mendocinos por el futuro,14524,12
130860824314689,Mario Abed,Asociacion Civil Comite Junin,14279,1
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,14186,68
1183174355033526,Municipalidad de La Plata,Municipalidad de La Plata,14127,3
449463142065414,Florencia Casamiquela,Florencia Casamiquela,13926,15
1651324754987038,InfoAires,Comunicarg,13877,4
1782770091995310,Mariano Castagnaro,Mariano Castagnaro,13608,6
109605057509154,Florencia Arietto,Florencia Arietto,13605,3
