Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,119958,18
107853288892129,Don Artes,Friends of Don Artes,13975,4
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,9665,9
555503991321280,Geraldine Roman,Sulong Pilipinas,5013,3
265779500134955,SM Supermalls,SM Supermalls,3834,6
110985836193,Loren Legarda,Clutch Media,3753,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3578,2
153170324872580,Jolo Revilla,Pagbabago sa Unang Distrito Movement,3285,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,3145,5
101382091400564,Atty. Tony Roman,Sulong Pilipinas,2907,3
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,2850,6
106499018543159,Retweets,Hook Digital,2695,2
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2465,1
115419768085260,Lokal,Lokal,2407,2
547821942058909,Pilipinas Today,WFPH,2279,25
107500025457981,,Teresita Bolima,2235,1
223618785182273,Pilipinas,WFPH,2061,18
495629064258114,Lolita Karen Javier,Amor U. Nacional,2001,3
112952897079549,Energy Development Corporation,Energy Development Corporation,1999,7
269175894020945,Pilipinas Today,WFPH,1823,20
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1696,6
102340105982970,MABULOk San Fernando,Teresita Bolima,1588,1
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,1432,21
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,1415,1
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,1353,2
1922749344643532,The World Tonight,The World Tonight,1342,15
100170811672425,Pilipinas Today Kyusi,WFPH,1333,15
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,1282,16
378813345524368,Haier,Haier,1270,2
325780477966356,Geo 24/7,Energy Development Corporation,1246,3
1380167115635985,LEDS Clothing,LEDS Clothing,1200,10
119546151399196,Teaching English Asia - British Council,These ads ran without a disclaimer,1092,1
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,1078,1
1332938170076882,Tatak QC,Polsure,1051,4
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,1045,1
138279376537685,"Jocelyn ""Bebot"" Rodriguez",Jocelyn Bautista Rodriguez,1014,2
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,989,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,981,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,970,2
102886345339673,Ben Patron,Ben Patron,920,3
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,885,3
112186511545750,ACEN RES,ACEN RES,879,1
100262295333622,USWAG Ilonggo Party-list,USWAG Ilonggo Party-list,816,2
430474337784132,Sangguniang Panlungsod of Himamaylan,Justin Dominic Silos Gatuslao,786,1
205248039844,sedaLAW,sedaLAW,782,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,780,5
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,713,6
585583411583810,ONE CAVITE,ONE CAVITE,700,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,698,5
113178534485189,OFW Partylist,OFW Partylist,657,2
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,644,8
163550757135020,News5,News5,623,3
279292210553771,Protect the Verde Island Passage,"Center for Energy, Ecology, and Development",602,2
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,586,3
100668628818013,Bim Ignacio,Ma Angela Escalona Ignacio,585,2
298753410968669,Pilipinas Today Club,WFPH,585,5
368787326527537,Mayor Jeannie Sandoval,Social Media Boosting,525,1
257830240980106,Ronnie Dadivas,Roxas City United,521,4
310007272346188,VIP Productions Carshow,These ads ran without a disclaimer,518,1
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,501,1
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,500,1
227516010744796,Hey Sugar Waxing Salon,These ads ran without a disclaimer,495,1
529901257160994,Paz Radaza,Klin Mar Mejo,486,1
425103024214244,Bawas Bisyo,Sin Tax Coalition,475,2
186667502068528,Larry De Costa,WFPH,470,6
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,451,2
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,449,4
100451612328765,Creative Society Philippines,These ads ran without a disclaimer,443,1
107677344496516,Taytay Public Information Office,Taytay Public Information Office,421,1
102029749186072,Konsehal Abu Gino-gino,Emil Justin Angelo Guarte Gino-gino,418,2
185986004827409,UNFPA Philippines,Brown Bag Communications,415,1
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,410,1
100599879598493,Ortigas Lifestyle Network,The Daily Dosage Booster,378,3
701517253228758,DOSTv,DOSTv,375,5
16665879500,AutoIndustriya.com,AutoIndustriya.com,362,2
413934979205389,Aunell Ross,Aunell Ross,358,1
102937699290198,Avia Estate,These ads ran without a disclaimer,346,7
104988244674974,Mobility Awards,The Climate Reality Project Philippines,339,4
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,335,5
1612218808823081,Help.NGO USA,These ads ran without a disclaimer,332,1
100949789187971,Liamson Cargo,These ads ran without a disclaimer,332,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,331,13
2082660918720187,ordermo,ordermo,328,1
154386154617,WWF-Philippines,WWF-Philippines,327,2
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,326,1
284388901610603,Philippine Manila Times,Sartine,322,2
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",318,1
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,314,1
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,311,1
1566478310240623,Francis Tolentino,Francis Tolentino,304,3
522302631184659,Philippine Business for Environmental Stewardship,Philippine Business for Environmental Stewardship,300,1
111365693647007,Kape at Balita,Polsure,299,1
838385792877738,Trending Pa-More,Trending Pa-More,295,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,293,1
254225618540932,Love ng QC si Teacher,Polsure,293,1
594546817629223,Negosyo QC,Polsure,292,1
100985303377,Valenzuela City,Valenzuela City,292,1
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,288,2
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,277,6
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,275,2
107463358538636,planetGOLD Philippines,planetGOLD Philippines,274,4
107701168822758,Aksyon TV,Aksyon Demokratiko,264,1
247331620535579,Mike Defensor,The Mike Defensor Organization,246,4
100877355420271,One to Tree,One to Tree,243,1
106299674052463,Himamaylan City Public Library,These ads ran without a disclaimer,242,1
480552092150213,Malayang Quezon City,The Message Booster Enterprise,242,4
553274791429324,SHANE Wedges,These ads ran without a disclaimer,238,3
505887912898325,Positive Energy,Energy Development Corporation,235,1
147975588597216,Stratbase,Stratbase,234,1
454536418241945,MakeSense,MakeSense Asia,231,1
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,217,2
114800534893965,Ligtas na Pilipinas,The Message Booster Enterprise,216,4
357667454844489,Go Future Fresh,These ads ran without a disclaimer,214,6
331150954999781,We Effect Philippines,We Effect Philippines,214,1
110865933824068,C & J OOTD,United San Isidro,213,1
1559302531049437,JaDine Blog,WFPH,208,2
103366018694923,Jonathan Jonsi Siytiap,Jonsi Siytiap,200,1
166107624078770,Camanava News,CAMANAVA News,199,6
120751128646696,Pilipinas Today Bisdak,Gino Asos Samuel,198,2
105969951219886,Sibika.ph,Philippine Business for Education Inc.,197,1
537843086665379,City Inquirer,City Inquirer,196,3
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",195,3
339388553513534,Basta Batas,BiG SOUND fm,191,1
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,175,3
482301831963703,"Ministry of Environment, Natural Resources and Energy - BARMM","Ministry of Environment, Natural Resources and Energy - BARMM",162,2
106333341351295,Bangon Dinagat Islands,Randy Gerbolingo Flor,147,1
104798888951942,Asian Century PH,Asian Century PH,146,1
106750144853075,Western Visayas Peace Advocates,Jake Delos Reyes,144,2
307855770033568,"Estelito ""Litoy"" R. Marabe, CPA",Mark Anthony Pelere Alima,135,1
1876831369252452,Albee Benitez,Albee Benitez,133,3
108077000845786,Right to Know Right Now Coalition,"Right to Know, Right Now! Coalition",132,1
102436161148757,GuideM,These ads ran without a disclaimer,131,1
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,131,2
358799977784803,Break Free From Plastic,Break Free From Plastic,124,2
597290923763320,Jayve Diaz- JECD,Jay Eveson Catolico Diaz,113,1
422423808183277,Villamar Law Office,Lawrence Peña Villamar,111,1
100190445569985,Colen Navarro Ibasco,Maria Velia Flor Navarro Ibasco,109,1
101935445680941,Inside Politico,Polsure,107,1
109515814905110,4Ps Party-list,4Ps Party-list,102,1
176725369945441,Pilipinas Today,The World Tonight,101,1
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,101,3
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,≤100,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,≤100,1
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100,1
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100,2
532990460082661,"Senator Ronald ""Bato"" Dela Rosa",Senate of the Philippines,≤100,1
103409086014945,Team Adrian Amatong,Ben Jasper Amatong Tomas,≤100,1
794677330577331,Wolsey Hall Oxford,These ads ran without a disclaimer,≤100,1
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,≤100,2
104246114777292,Mayor Marjorie “Joie” Perales,Mayor Marjorie “Joie” Perales,≤100,1
