Page ID,Page name,Disclaimer,Amount spent (HNL),Number of ads in Library
643513979193133,Unidos por Beatriz,Neuma,2094,8
1392592317738074,Jorge Cálix,Jorge Cálix,1963,7
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,831,1
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),349,6
104599735671754,Goberna Honduras,Goberna Honduras,331,25
491553204198958,Revistazo.com,Revistazo.com,296,3
459107311130639,Dr. Luther Harry,Dr. Luther Harry,213,4
459107311130639,Dr. Luther Harry,Dr. Luther Harry,213,4
486382251906084,Honduras El Pais,Diario El  Pais.hn,164,4
112529930493702,Democracia en Acción Hn,Voto Informado Honduras,≤100,1
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación","Secretaría Nacional de Ciencia, Tecnología e Innovación",≤100,1
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100,3
952603051424285,Puertas Abiertas América Latina,These ads ran without a disclaimer,≤100,1
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,≤100,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100,2
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1
115640734762201,Cultivador,These ads ran without a disclaimer,≤100,1
