Location name,Amount spent (BRL)
Acre (state),658
Alagoas,2801
Amapá,928
Amazonas,4809
Bahia,10811
Ceará,8729
Espírito Santo,3697
Federal District,3636
Goiás,8196
Maranhão,6190
Mato Grosso,4435
Mato Grosso do Sul,2974
Minas Gerais,25180
Paraná,11851
Paraíba,3659
Pará,5986
Pernambuco,12783
Piauí,2574
Rio Grande do Norte,3629
Rio Grande do Sul,13541
Rio de Janeiro (state),22049
Rondônia,1900
Roraima,598
Santa Catarina,9183
Sergipe,2091
São Paulo (state),58343
Tocantins,1248
Unknown,≤100
