Location name,Amount spent (EUR)
Attica (region),2565
Central Greece (region),159
Central Macedonia,816
Crete,296
Eastern Macedonia and Thrace,208
Epirus (region),108
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),219
Southern Aegean,111
Thessaly,231
Unknown,≤100
Western Greece,247
Western Macedonia,≤100
