Location name,Amount spent (EUR)
Attica (region),1548
Central Greece (region),176
Central Macedonia,597
Crete,217
Eastern Macedonia and Thrace,172
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),146
Southern Aegean,121
Thessaly,176
Unknown,≤100
Western Greece,305
Western Macedonia,≤100
