Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,74851,209
489931934406056,Fashion for YES,These ads ran without a disclaimer,24540,1
286487218798,遠見雜誌,遠見雜誌,23244,22
343347583411734,歡樂大東家,These ads ran without a disclaimer,16581,3
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,13582,6
693907914395620,良杯製所 Oolab,良杯製所 Oolab,13532,6
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,11309,17
1413658198866930,柯建銘,柯建銘,10764,1
246517878713911,劉家昌,勇勳沈,7169,1
106801464127093,目目非營利 MUVE NPO,目目非營利,7010,8
850754301947812,鏡新聞,These ads ran without a disclaimer,6954,2
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),6170,19
555403217887724,台灣國際器官移植關懷協會（Taicot）,台灣國際器官移植關懷協會（Taicot）,5741,8
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,5675,2
390569611008641,願景工程基金會 Vision Project,願景工程基金會,4149,32
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,3823,4
158025223269,今周刊,今周刊,3230,6
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,3014,48
220168461484157,全統運動報名網,全統運動報名網,2836,9
2430390413849261,奕綸有限公司,京昀,2821,7
127628276929,天下雜誌,天下雜誌,2766,19
1537741526464370,桃園市議長邱奕勝,奕勝 邱,2561,5
177161918975981,基督教芥菜種會,基督教芥菜種會,2205,23
569626243213799,生鮮時書,生鮮時書,2192,2
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,2161,12
1436850183290438,One-Forty,One-Forty,2096,6
860723987295409,黃永昌,黃永昌,2029,1
1649523455281990,遠山呼喚,遠山呼喚,1930,4
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,1851,4
116806840188577,中華民國不動產經營管理協會,中華民國不動產經營管理協會,1849,12
164216566973089,Taiwan Raelian Movement 台灣雷爾運動,彭韋銘,1731,3
1765791806973716,徐榛蔚,Evonne Hu,1726,1
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1605,18
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1500,5
236329653113740,台灣玩具圖書館,台灣玩具圖書館,1384,15
104624290080479,張育美,翊斌黃,1360,4
796994720374176,鳴人堂,鳴人堂,1304,2
1920645851573536,未來城市FutureCity,天下雜誌,1284,2
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,1208,1
141794853262655,中山大同陳怡君,怡君 陳,1188,2
101324348112899,台灣好鄰居協會,社團法人台灣好鄰居協會,1182,1
143501712383911,白雪姬 喫趣玩,These ads ran without a disclaimer,1156,1
102171452376534,陳財能,陳財能,1146,4
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,1110,2
235679595900,民視新聞,民視新聞,1076,5
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1070,4
226660410787355,民視體育新聞,民視新聞,1070,4
174567875906128,Epson,台灣愛普生科技股份有限公司,1046,3
195094157238158,好立委 楊瓊瓔,宛儀林,1046,6
224048024739982,段樹文,段樹文,1038,7
1855418728011324,鏡週刊,鏡週刊,1010,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,967,6
101297638763256,識媒體,識媒體,920,8
110699089014688,三立新聞,三立新聞,911,4
104499778172400,臺灣雷伊漢勒世界公民中心,臺灣雷伊漢勒世界公民中心,874,4
1547614165384988,QuickseeK快析輿情資料庫,QuickseeK快析輿情資料庫,865,2
219315794887869,聯合報,聯合報股份有限公司,858,2
103141681121150,城市學,遠見雜誌,839,2
276183192418062,熊米屋烘焙坊,柏璋蘇,797,3
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,783,2
