Location name,Amount spent (EUR)
Abruzzo,1005
Aosta Valley,≤100
Basilicata,365
Calabria,1243
Campania,4310
Emilia-Romagna,3072
Friuli-Venezia Giulia,654
Lazio,4894
Liguria,1362
Lombardia,6746
Marche,1292
Molise,270
Piedmont,2737
Puglia,2986
Sardinia,1187
Sicilia,3610
Trentino-Alto Adige,630
Tuscany,3253
Umbria,702
Unknown,≤100
Veneto,3119
