Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
23383061178,Prabowo Subianto,indonesia Adil makmur,23627235,11
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,13411788,24
101350709331663,G24 News TV,Yayasan Golkar Institut SPKP,7258743,318
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,3343393,10
102793242742002,Jaksapedia,JAKSAPEDIA,2995440,34
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2444552,15
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,2151069,6
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2006613,19
197545083607941,Harian Kompas,Harian Kompas,1468495,35
695605000462574,CNN Indonesia,CNN Indonesia,1176278,2
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,1174464,3
104830667806476,Melihat Indonesia,Melihat Indonesia,1022566,35
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,767969,24
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,696227,6
102656349157647,Tugimanisme,Tugimanisme,675364,24
104427162506872,Fakta Anies,Fakta Anies,554817,32
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,546337,23
101674375744514,Media Cuan,Ipta Apipah,511103,33
111864151754055,Esensi TV,Esensi Tv,494268,6
882638978454921,Raja Juli Antoni,Raja Juli Antoni,459824,2
1500140530273695,Kimia Farma Care,Kimia Farma,452280,1
106524371346347,NTBSATU.com,NTBSATU.com,445951,17
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,367629,2
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,353137,13
397612604060624,ilham mendrofa,ilham mendrofa,333911,2
173776079818775,Saiful Mujani,Saidiman,331177,4
105903795626960,Ruangcuan.com,Ruangcuan.com,299340,2
1419236281714929,Andrei Angouw,Andrei Angouw,293451,1
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,283215,8
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,282521,18
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,247817,15
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,247589,11
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,244155,25
292939164731691,Relawan Herviano,Relawan Herviano,232815,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,231406,13
106919112303644,Template Kit,Template Kit,217934,4
110314634068233,Fadilah Bisnis,Fadilah Bisnis,216081,4
1419236281714929,Andrei Angouw,Bryan Sumilat,199198,3
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,193776,3
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,182214,11
731046070564929,Informasi dan Komunikasi PMK,Satwiko Vito Waris,172509,3
112570091503539,GP Papua,Ganjar Nusantara Indonesia,168878,4
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,152562,4
