Location name,Amount spent (ARS)
Buenos Aires,667141
Catamarca,42623
Chaco,34321
Chubut,106774
Ciudad Autónoma de Buenos Aires,146777
Corrientes,17028
Córdoba,1385870
Entre Rios,23438
Formosa,9629
Jujuy,31961
La Pampa,64552
La Rioja,9608
Mendoza,25729
Misiones,16635
Neuquén,38600
Río Negro,23548
Salta,64610
San Juan,28921
San Luis,63394
Santa Cruz,4539
Santa Fe,246238
Santiago del Estero,11404
Tierra del Fuego,134364
Tucuman,43909
Unknown,≤100
