Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,15875325,195
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,6715115,101
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,4310708,51
164882486874333,antaranews.com,antaranews.com,3912669,4
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,1828007,12
68793499001,UNICEF,UNICEF with Facebook Ad Credits,1588875,7
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1585983,12
614375262100876,Partai Nasdem,Naila Saadah,1399292,2
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,1368478,9
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,1208462,9
197545083607941,Harian Kompas,Harian Kompas,1184655,13
695605000462574,CNN Indonesia,CNN Indonesia,968273,2
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,873895,12
105124862343150,G24 Golkar Jateng,Yayasan Golkar Institut SPKP,799806,7
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",637627,6
107486961571533,Kavi Gupta Gallery,These ads ran without a disclaimer,616515,1
102262302515901,Henry Indraguna,Ananda Puja Wandra,504720,2
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,500976,7
102122622640795,Catatan Menko Airlangga,Yayasan Golkar Institut,480009,3
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,455837,30
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,444413,2
257708510916897,Dea Tunggaesti,Dea Tunggaesti,427048,3
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,383036,25
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,361818,2
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,361197,3
108308008686834,G24 Golkar Jabar,Yayasan Golkar Institut SPKP,331093,3
204862942932993,Nikkei Asia,These ads ran without a disclaimer,306960,3
102099256044892,G24 Golkar DKI,Yayasan Golkar Institute SPKP,289280,38
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,249888,1
106245875573990,G24 Golkar Kepulauan Riau,Yayasan Golkar Institut SPKP,243204,15
106659018854198,G24 Golkar Jatim,Yayasan Golkar Institut SPKP,223540,3
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,216180,5
107087892161368,G24 Golkar Sulut,Yayasan Golkar Institute SPKP,201708,7
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,189790,17
100398849135155,Sandiku Sayang,Iwan Hardiansyah,184833,12
101960622677350,E-KTA Partai Golkar,Yayasan Golkar Institute SPKP,181003,7
103411659195911,JIMAT,Dinni Anggraeni,176121,1
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,171296,3
110750361762052,Pikiran Rakyat,Desta Darmawansyah,164289,12
108938665190270,Sahabat Langit7.id,PT LANGIT TUJUH SEJAHTERA,151972,9
