Location name,Amount spent (BRL)
Acre (state),405
Alagoas,982
Amapá,363
Amazonas,2343
Bahia,4610
Ceará,4362
Espírito Santo,1866
Federal District,2618
Goiás,3369
Maranhão,2446
Mato Grosso,2184
Mato Grosso do Sul,2134
Minas Gerais,10063
Paraná,7340
Paraíba,1446
Pará,3701
Pernambuco,3609
Piauí,1000
Rio Grande do Norte,1584
Rio Grande do Sul,8377
Rio de Janeiro (state),10032
Rondônia,878
Roraima,274
Santa Catarina,5085
Sergipe,970
São Paulo (state),29859
Tocantins,598
Unknown,≤100
