Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
986478178136878,BJP Tripura,Bharatiya Janata Party,383807,93
102377305543409,AITC Meghalaya,Indian Political Action Committee,65299,59
426954117660096,Indian National Congress - Tripura,Indian National Congress - Tripura,59289,132
568928239883450,The Times Of A Better India,The Times Of A Better India,55684,2
326102339565,Oxfam India,Oxfam India,44451,31
404746486258732,Project Nanhi Kali,Project Nanhi Kali,42958,32
652657388214939,BJP Nagaland,Bharatiya Janata Party (BJP),41685,87
21169267101,Give,Give,33049,23
100113008488735,Eknath Shinde FC,Eknath Shinde FC,28697,3
105671775473178,Jan Suraaj,Jan Suraaj,27972,68
107395897271506,Kutumb,Swatantra Verma,24240,27
797536650260281,कात्रज विकास आघाडी,Saksham Consultancy Services,18330,22
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,17374,3
953600271404690,BJP Meghalaya,Bharatiya Janata Party,17214,120
100560335965049,The Pamphlet,The Pamphlet,15834,5
101512282514626,Pintu Sarkar,Pintu Sarkar,15645,28
309587409080562,YSR Congress  Party - YSRCP,Jagane Kavali,15330,4
1947296068903392,Vinay Saxena,Manish Soni,14840,21
1180249348746112,Mukul Sangma,Mukul Sangma,14656,25
30290552843,Greenpeace India,Greenpeace India Society,14339,25
112982334954590,Inferno Analytics,Inferno Analytics,13667,16
104211439033799,Jagane Kavali,Jagane Kavali,13097,41
100626912687369,Kai Yerisi Karunadigagi - ಕೈ ಏರಿಸಿ ಕರುನಾಡಿಗಾಗಿ,Kai Yerisi  Karunadigagi,12430,36
544721985576852,"Tourism Department, Government of West Bengal",Digital Abhiyan,11464,10
2108726996065900,Bhawani Singh Rundal,Pawan Kumar Sharma,11412,10
170484126349815,Indian Cancer Society,Indian Cancer Society,10789,4
109986065209042,Mera Apna Rahul,MeraApnaRahul,10585,77
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,10464,42
270666596375251,Jhatkaa.org,Jhatkaa.org,10163,30
174283119250672,Save the Children India,Bal Raksha Bharat,10126,40
148200615837635,Malur ES EN Krisshnaiah Setty,Malur ES EN Krisshnaiah Setty,10107,15
100204332997540,5 Star Meghalaya,Design Boxed,9800,25
102741892267001,Meghalaya Deserves Better,Meghalaya Deserves Better,8790,17
113534787991473,তেইশে আবার বিজেপি সরকার,TeisheAbarBJPSarkaar.com,8225,16
136970800182154,Indian National Congress - Meghalaya,Indian National Congress - Meghalaya,8032,30
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,7602,28
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,7369,34
438039076647417,Dr. Anirban Ganguly,Dr. Anirban Ganguly,7046,15
113541631336757,Conman Conrad,Conman Conrad,6957,6
109707661884154,Indian Compass,theindiancompass.com,6897,30
103370585969591,Baghel ka Bharosa,Baghel Ka Bharosa,6471,51
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,6448,20
102099855874205,40% Sarkara - 40% ಸರ್ಕಾರ,40percentsarkara,6320,41
