Location name,Amount spent (EUR)
Banská Bystrica Region,1141
Bratislava Region,1375
Košice Region,1086
Nitra Region,955
Presov,1125
Trenčín Region,653
Trnava Region,826
Unknown,≤100
Žilina Region,845
